, 13898.48, 42930.87
-15164.85, -29010.98, 44256.35
-15341.81, -29010.98, 46097.30
-15341.81, -29010.98, 46097.30
-15341.81, -29010.98, 46097.30
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-14103.14, -29010.98, 45140.00
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-15164.85, -29262.16, 45213.64
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-13926.18, -29010.98, 45655.47
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14315.48, -28759.80, 46539.12
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14103.14, -28550.49, 45655.47
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -29010.98, 46539.12
-14527.82, -28550.49, 46539.12
-13713.84, -28550.49, 46539.12
-13713.84, -28550.49, 46539.12
-13713.84, -28550.49, 46539.12
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-13713.84, -29010.98, 46097.30
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 45655.47
-14952.51, -29262.16, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44256.35
-14740.17, -29010.98, 44698.18
-14527.82, -28759.80, 44698.18
-14527.82, -28759.80, 44698.18
-14527.82, -28759.80, 44698.18
-14527.82, -28759.80, 44698.18
-14527.82, -28759.80, 44698.18
-14527.82, -28759.80, 44698.18
-14315.48, -29764.51, 44256.35
-14315.48, -29764.51, 44256.35
-14315.48, -29764.51, 44256.35
-14315.48, -29764.51, 44256.35
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -29262.16, 46539.12
-14527.82, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -31690.20, 44771.82
-10811.81, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
-513.16, -33155.41, 42489.04
8546.82, -31941.38, 41973.58
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
13324.54, -27796.96, 44256.35
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 42489.04
14952.51, -26834.11, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 44256.35
16615.87, -25620.09, 45655.47
23623.20, -18042.90, 45655.47
23623.20, -18042.90, 45655.47
23623.20, -18042.90, 45655.47
23623.20, -18042.90, 45655.47
28365.53, -5358.45, 49263.73
28365.53, -5358.45, 49263.73
28365.53, -5358.45, 49263.73
28365.53, -5358.45, 49263.73
28365.53, -5358.45, 49263.73
28365.53, -5358.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54712.93
26489.83, 12684.45, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 54271.10
21959.84, 20722.13, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
18456.17, 23903.71, 52871.98
13501.50, 28550.49, 52430.15
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 53829.27
2601.21, 32443.73, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-11236.50, 29764.51, 49705.55
-20296.48, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-16191.18, 24866.55, 48380.07
-17819.14, 24657.24, 47422.78
-17819.14, 24657.24, 47422.78
-17819.14, 24657.24, 47422.78
-17819.14, 24657.24, 47422.78
-17819.14, 24657.24, 47422.78
-18845.47, 23192.04, 47864.61
-18845.47, 23192.04, 47864.61
-18845.47, 23192.04, 47864.61
-18845.47, 23192.04, 47864.61
-18845.47, 23192.04, 47864.61
-18845.47, 23192.04, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 16117.21, 47422.78
-24012.49, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, 6111.98, 42489.04
-26914.52, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26065.14, -0.00, 41089.92
-26277.49, -502.36, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25888.19, 502.35, 41973.58
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-25675.85, 6363.16, 42489.04
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-20084.14, 20010.46, 46980.95
-7308.15, 30727.36, 51104.67
-7308.15, 30727.36, 51104.67
-7308.15, 30727.36, 51104.67
-7308.15, 30727.36, 51104.67
-7308.15, 30727.36, 51104.67
-7308.15, 30727.36, 51104.67
937.85, 32443.73, 50147.38
937.85, 32443.73, 50147.38
937.85, 32443.73, 50147.38
937.85, 32443.73, 50147.38
937.85, 32443.73, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 30978.54, 51546.50
4441.51, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
14740.17, 28299.31, 53829.27
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
22986.17, 18294.08, 51988.33
24861.87, 16117.21, 51104.67
24861.87, 16117.21, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15866.03, 51104.67
24437.18, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
25888.19, 15112.50, 46097.30
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 39322.62
28577.88, 12935.63, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
28967.17, 11972.78, 32916.12
27940.84, 6572.47, 33431.59
27940.84, 6572.47, 33431.59
27940.84, 6572.47, 33431.59
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
24224.84, -711.67, 39322.62
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 48821.90
17429.85, -5358.45, 67673.20
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
10634.86, -1465.20, 55154.75
1539.49, 4897.96, 57437.53
1539.49, 4897.96, 57437.53
1539.49, 4897.96, 57437.53
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-6494.17, 3432.76, 56480.23
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-15978.84, 4144.42, 45213.64
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 35640.72
-21959.84, 4144.42, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25463.51, 2218.73, 24300.49
-25675.85, 3642.07, 21134.07
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 26583.27
-24649.52, 4395.60, 45434.56
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 3432.76, 34757.07
-21959.84, 14149.65, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 44771.82
-16191.18, 4646.78, 53829.27
-8122.13, 6363.16, 53829.27
-8122.13, 6363.16, 53829.27
-8122.13, 6363.16, 53829.27
-8122.13, 6363.16, 53829.27
-513.16, 6823.65, 56038.41
-513.16, 6823.65, 56038.41
-513.16, 6823.65, 56038.41
-513.16, 6823.65, 56038.41
-513.16, 6823.65, 56038.41
-513.16, 6823.65, 56038.41
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, 5860.80, 54712.93
-4830.81, -4856.09, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 4144.42, 46097.30
-16191.18, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-22773.82, 3432.76, 32474.29
-25888.19, 3432.76, 17525.81
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 4646.78, 6627.41
-28542.48, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-28330.14, 6111.98, 1178.21
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-27516.16, 5358.45, 10309.30
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-25251.16, 5609.63, 22533.18
-20721.17, 5609.63, 37923.50
-20721.17, 5609.63, 37923.50
-20721.17, 5609.63, 37923.50
-11661.19, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6363.16, 49705.55
-12864.47, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
513.16, 6823.65, 54712.93
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
15801.88, 6111.98, 47938.25
25675.85, 5860.80, 29307.87
25675.85, 5860.80, 29307.87
25675.85, 5860.80, 29307.87
25675.85, 5860.80, 29307.87
30028.89, 5609.63, 5743.75
30028.89, 5609.63, 5743.75
30028.89, 5609.63, 5743.75
30028.89, 5609.63, 5743.75
30028.89, 5609.63, 5743.75
30028.89, 5609.63, 5743.75
30028.89, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
29604.20, 4395.60, -16421.24
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
25463.51, 5609.63, -34977.98
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
19305.55, 5860.80, -49042.81
14350.87, 6111.98, -54933.84
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
14563.21, 5860.80, -54492.01
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
21145.86, 3893.25, -42709.96
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -25478.70
28153.19, 2428.05, -2871.88
30028.89, 2930.40, -2871.88
30028.89, 2930.40, -2871.88
30028.89, 2930.40, -2871.88
30028.89, 2930.40, -2871.88
30028.89, 2930.40, -2871.88
29604.20, 3642.07, 12518.44
29604.20, 3642.07, 12518.44
29604.20, 3642.07, 12518.44
29604.20, 3642.07, 12518.44
29604.20, 3642.07, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 17083.98
29391.86, 4646.78, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 3893.25, 7584.70
29816.54, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
30028.89, 2679.22, -11413.87
25888.19, 2930.40, -32695.21
25888.19, 2930.40, -32695.21
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -50368.29
19093.21, 4897.96, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -59499.39
11236.50, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
8759.16, 5609.63, -62223.99
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
16191.18, 5860.80, -51767.41
25074.21, 5107.27, -32695.21
25074.21, 5107.27, -32695.21
25074.21, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6572.47, -7363.78
28790.22, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
25888.19, 6363.16, 16642.16
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
19907.19, 9042.38, 36598.02
13713.84, 10256.41, 46980.95
13713.84, 10256.41, 46980.95
13713.84, 10256.41, 46980.95
13713.84, 10256.41, 46980.95
9608.54, 9754.05, 54712.93
9608.54, 9754.05, 54712.93
9608.54, 9754.05, 54712.93
9608.54, 9754.05, 54712.93
9608.54, 9754.05, 54712.93
9608.54, 9754.05, 54712.93
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
7520.49, 9502.87, 56553.88
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 52871.98
8971.51, 12935.63, 35198.89
11236.50, 24154.88, 35198.89
11236.50, 24154.88, 35198.89
