timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,
"206.602","0.235998","0.827423","-0.497878","308","-119","-336",
"206.649","0.242187","0.840265","-0.476167","296","-125","-360",
"206.695","0.267973","0.858046","-0.426823","296","-125","-360",
"206.741","0.259722","0.8699","-0.411033","284","-119","-409",
"206.787","0.282414","0.85607","-0.390309","284","-119","-409",
"206.833","0.248375","0.902499","-0.344913","267","-107","-464",
"206.879","0.286539","0.873852","-0.3459","267","-107","-464",
"206.925","0.297886","0.879779","-0.39623","267","-107","-470",
"206.971","0.303043","0.909414","-0.271884","267","-107","-470",
"207.016","0.323672","0.902499","-0.265963","267","-107","-470",
"207.063","0.326766","0.903487","-0.21958","225","-95","-519",
"207.11","0.335018","0.909414","-0.228461","225","-95","-519",
"207.156","0.3082","0.931147","-0.196881","219","-89","-544",
"207.202","0.353584","0.916329","-0.145564","219","-89","-544",
"207.248","0.365962","0.923244","-0.126813","196","-48","-574",
"207.294","0.387622","0.906451","-0.092273","196","-48","-574",
"207.341","0.38556","0.914353","-0.054772","166","-12","-593",
"207.386","0.416503","0.930159","-0.040955","166","-12","-593",
"207.431","0.411346","0.909414","-0.031087","160","-6","-623",
"207.477","0.4","0.924232","0.031087","160","-6","-623",
"207.523","0.403094","0.935098","0.058719","160","-6","-623",
"207.569","0.402063","0.886694","0.063653","154","0","-660",
"207.614","0.398969","0.905463","0.082404","154","0","-660",
"207.66","0.423724","0.898548","0.102142","160","-18","-697",
"207.706","0.408252","0.918305","0.12484","160","-18","-697",
"207.752","0.433007","0.899536","0.144577","137","29","-703",
"207.799","0.398969","0.845204","0.192934","137","29","-703",
"207.845","0.424755","0.914353","0.240304","142","53","-740",
"207.892","0.387622","0.880767","0.224514","142","53","-740",
"207.937","0.384528","0.866937","0.515642","142","53","-745",
"207.984","0.434038","0.835325","0.296556","142","41","-745",
"208.03","0.403094","0.863973","0.310372","142","41","-745",
"208.076","0.402063","0.926208","0.349847","148","35","-776",
"208.122","0.361836","0.83335","0.359716","148","35","-776",
"208.168","0.362867","0.79186","0.385375","137","41","-795",
"208.214","0.394843","0.844216","0.378466","137","41","-795",
"208.26","0.382465","0.841253","0.411033","154","47","-819",
"208.306","0.406189","0.814581","0.359716","154","47","-819",
"208.352","0.373182","0.77803","0.446561","154","76","-825",
"208.398","0.418566","0.789884","0.425836","154","76","-825",
"208.444","0.408252","0.782969","0.755452","154","76","-825",
"208.49","0.394843","0.787909","0.452482","154","82","-843",
"208.535","0.418566","0.794824","0.486036","154","82","-843",
"208.581","0.430944","0.753334","0.483075","137","94","-837",
"208.627","0.431975","0.809641","0.458403","137","94","-837",
"208.673","0.462919","0.798775","0.530445","137","94","-843",
"208.719","0.430944","0.680233","0.501826","137","94","-843",
"208.765","0.478391","0.762225","0.511694","131","118","-856",
"208.811","0.471171","0.703942","0.453469","131","118","-856",
"208.858","0.48458","0.733577","0.517616","95","124","-837",
"208.904","0.483548","0.661464","0.488996","95","124","-837",
"208.95","0.527901","0.703942","0.413007","95","124","-837",
"208.996","0.552656","0.709869","0.470246","83","153","-776",
"209.042","0.565033","0.698014","0.411033","83","153","-776",
"209.089","0.59804","0.736541","0.386361","71","195","-770",
"209.134","0.608355","0.720735","0.358729","71","195","-770",
"209.18","0.676431","0.721723","0.34886","48","207","-721",
"209.226","0.677463","0.733577","0.310372","48","207","-721",
"209.272","0.688809","0.66344","0.212671","12","224","-629",
"209.318","0.748633","0.681221","0.215632","12","224","-629",
"209.364","0.762042","0.666403","0.102142","6","272","-550",
"209.41","0.802269","0.64961","0.148525","6","272","-550",
"209.456","0.546467","0.638743","0.006415","6","272","-550",
"209.502","0.868283","0.59429","0.040955","-17","319","-464",
"209.549","0.832182","0.588363","-0.003454","-17","319","-464",
"209.595","0.864157","0.601205","-0.042929","-11","354","-385",
"209.641","0.830119","0.296948","-0.032073","-11","354","-385",
"209.687","0.921919","0.565643","-0.191947","0","408","-336",
"209.733","0.881692","0.497481","-0.087338","0","408","-336",
"209.779","0.842496","0.453028","-0.213658","0","479","-293",
"209.825","0.890975","0.356219","-0.311359","0","479","-293",
"209.871","0.952862","0.509335","-0.158393","0","735","-250",
"209.916","0.9869","0.300899","-0.307411","6","561","-250",
"209.961","0.943579","0.280154","-0.293595","6","561","-250",
"210.006","0.926044","0.229774","-0.336031","24","650","-214",
"210.052","0.961114","0.263361","-0.359716","24","650","-214",
"210.098","0.938422","0.171491","-0.322215","66","751","-201",
"210.144","0.951831","0.062827","-0.442613","66","751","-201",
"210.19","0.953894","0.067766","-0.419915","83","839","-201",
"210.236","0.945642","0.083572","-0.433731","83","839","-201",
"210.282","0.967303","0.103329","-0.428797","119","899","-195",
"210.328","0.953894","0.030228","-0.406099","119","899","-195",
"210.375","0.952862","-0.051763","-0.346886","119","899","-195",
"210.421","0.927076","0.017386","-0.456429","154","946","-189",
"210.468","0.901289","-0.141658","-0.398204","154","946","-189",
"210.514","0.899226","-0.129803","-0.445574","154","1005","-207",
"210.56","0.906447","-0.068557","-0.433731","154","1005","-207",
"210.606","0.918824","-0.156475","-0.447548","184","1041","-238",
"210.652","0.928107","-0.17722","-0.462351","184","1041","-238",
"210.698","0.921919","-0.192038","-0.438666","231","1117","-269",
"210.744","0.912635","-0.238467","-0.381427","231","1117","-269",
"210.791","0.886849","-0.223649","-0.29853","249","1141","-311",
"210.837","0.914698","-0.222661","-0.604461","249","1141","-311",
"210.883","0.921919","-0.329349","-0.372545","249","1141","-311",
"210.93","0.898195","-0.328361","-0.381427","261","1171","-342",
"210.976","0.882723","-0.391584","-0.458403","261","1171","-342",
"211.022","0.902321","-0.354045","-0.369585","308","1206","-360",
"211.068","0.857968","-0.366887","-0.385375","308","1206","-360",
"211.114","0.860031","-0.394547","-0.386361","308","1242","-403",
"211.16","0.858999","-0.396523","-0.392283","308","1242","-403",
"211.207","0.830119","-0.715598","-0.402151","344","1254","-421",
"211.253","0.83837","-0.440976","-0.327149","344","1254","-421",
"211.3","0.813615","-0.472587","-0.429784","355","1242","-458",
"211.347","0.813615","-0.471599","-0.352808","355","1242","-458",
"211.393","0.814647","-0.486417","-0.341952","355","1242","-458",
"211.44","1.068386","-0.500247","-0.373532","355","1259","-489",
"211.487","0.791955","-0.542724","-0.334057","355","1259","-489",
"211.534","0.805364","-0.537785","-0.389322","373","1289","-495",
"211.581","0.792986","-0.532846","-0.327149","373","1289","-495",
"211.627","0.768231","-0.581251","-0.405112","403","1289","-531",
"211.673","0.742445","-0.610886","-0.365637","403","1289","-531",
"211.719","0.765137","-0.569396","-0.258068","415","1301","-593",
"211.765","0.712532","-0.588166","-0.234383","415","1301","-593",
"211.811","0.702218","-0.657315","-0.252146","403","1295","-648",
"211.857","0.72491","-0.63657","-0.26991","403","1295","-648",
"211.903","0.736256","-0.643485","-0.231422","403","1295","-648",
"211.949","0.714595","-0.683987","-0.240304","415","1307","-697",
"211.995","0.686746","-0.663242","-0.186026","415","1307","-697",
"212.042","0.69706","-0.699793","-0.215632","415","1289","-740",
"212.089","0.679526","-0.745234","-0.135695","415","1289","-740",
"212.135","0.691903","-0.688926","-0.161354","426","1277","-788",
"212.181","0.684683","-0.777833","-0.133722","426","1277","-788",
"212.227","0.672305","-0.71955","-0.018257","438","1236","-886",
"212.273","0.716658","-0.688926","0.008388","438","1236","-886",
"212.32","0.677463","-0.734367","0.043916","450","1212","-954",
"212.366","0.663022","-0.761039","0.078457","450","1212","-954",
"212.413","0.660959","-0.70572","0.111023","450","1212","-1002",
"212.459","0.667148","-0.779808","0.050824","444","1159","-1002",
"212.505","0.674368","-0.800553","0.053785","444","1159","-1002",
"212.551","0.64033","-0.84797","0.073522","426","1147","-1021",
"212.597","0.672305","-0.591129","0.063653","426","1147","-1021",
"212.643","0.646519","-0.775857","0.067601","420","1153","-997",
"212.689","0.684683","-0.707695","0.085365","420","1153","-997",
"212.736","0.657865","-0.764003","0.022205","426","1118","-984",
"212.782","0.701186","-0.725477","0.074509","426","1118","-984",
"212.828","0.693966","-0.748197","-0.073522","403","1141","-1003",
"212.874","0.785766","-0.957621","0.00148","403","1141","-1003",
"212.921","0.65477","-0.717574","-0.018257","403","1141","-972",
"212.968","0.687777","-0.688926","0.132735","379","1141","-972",
"213.014","0.643424","-0.706707","0.099181","379","1141","-972",
"213.06","0.745539","-0.702756","-0.007402","355","1112","-997",
"213.106","0.666117","-0.836116","0.12484","355","1112","-997",
"213.153","0.649613","-0.739307","0.054772","332","1070","-997",
"213.199","0.681588","-0.727452","0.125827","332","1070","-997",
"213.245","0.693966","-0.715598","0.135695","355","1047","-1039",
"213.291","0.670242","-0.652376","0.23537","355","1047","-1039",
"213.337","0.659928","-0.78376","0.101155","361","1029","-1088",
"213.383","0.701186","-0.968488","0.183065","361","1029","-1088",
"213.429","0.655802","-0.652376","0.509721","361","1029","-1088",
"213.475","0.658896","-0.699793","0.213658","338","1011","-1101",
"213.521","0.668179","-0.694853","0.237343","338","1011","-1101",
"213.567","0.694997","-0.71955","0.230435","326","976","-1119",
"213.614","0.658896","-0.662254","0.357742","326","976","-1119",
"213.66","0.657865","-0.726465","0.189973","308","946","-1137",
"213.706","0.730067","-0.70078","0.260041","308","946","-1137",
"213.753","0.649613","-0.684975","0.320241","296","928","-1125",
"213.8","0.714595","-0.655339","0.245238","296","928","-1125",
"213.846","0.712532","-0.669169","0.300503","308","916","-1125",
"213.892","0.71769","-0.674108","0.259055","308","916","-1125",
"213.938","0.704281","-0.635582","0.316293","308","916","-1125",
"213.984","0.723878","-0.682011","0.289648","284","875","-1131",
"214.031","0.740382","-0.644473","0.248199","284","875","-1131",
"214.078","0.764105","-0.610886","0.262015","267","851","-1125",
"214.125","0.709438","-0.610886","0.242278","267","851","-1125",
"214.171","0.745539","-0.631631","0.144577","261","822","-1125",
"214.218","0.737287","-0.578287","0.328136","261","822","-1125",
"214.264","0.773388","-0.604959","0.516629","213","822","-1131",
"214.311","0.776483","-0.609898","0.291621","213","822","-1131",
"214.357","0.728004","-0.644473","0.304451","243","816","-1131",
"214.404","0.748633","-0.536797","0.332083","243","816","-1131",
"214.451","0.778546","-0.532846","0.33011","213","774","-1107",
"214.497","0.772357","-0.575324","0.319254","213","774","-1107",
"214.544","0.752759","-0.563469","0.311359","213","774","-1107",
"214.59","0.754822","-0.606935","0.296556","213","739","-1113",
"214.636","0.735224","-0.57236","0.334057","213","739","-1113",
"214.682","0.773388","-0.589153","0.329123","196","751","-1107",
"214.728","0.782671","-0.564457","0.334057","196","751","-1107",
"214.775","0.722847","-0.55853","0.215632","196","757","-1113",
"214.822","0.764105","-0.582238","0.323201","196","757","-1113",
"214.868","0.758948","-0.579275","0.334057","190","733","-1101",
"214.914","0.755854","-0.580263","0.313333","190","733","-1101",
"214.96","0.786797","-0.593105","0.304451","202","715","-1094",
"215.006","0.731099","-0.60002","0.324188","202","715","-1094",
"215.052","0.771325","-0.542724","0.322215","202","715","-1094",
"215.097","0.782671","-0.515065","0.349847","172","686","-1082",
"215.143","0.822898","-0.457769","0.352808","172","686","-1082",
"215.189","1.068386","-0.525931","0.344913","160","668","-1082",
"215.236","0.554719","-0.50815","0.351821","160","668","-1082",
"215.282","0.821867","-0.50815","0.349847","125","627","-1046",
"215.328","0.804332","-0.489381","0.34886","125","627","-1046",
"215.374","0.818773","-0.441964","0.349847","113","597","-1033",
"215.42","0.865188","-0.498271","0.319254","113","597","-1033",
"215.466","0.843528","-0.471599","0.328136","113","597","-1009",
"215.512","0.850748","-0.460733","0.324188","107","573","-1009",
"215.559","0.79608","-0.394547","0.3459","107","573","-1009",
"215.605","0.83837","-0.434061","0.360703","89","556","-1009",
"215.652","0.837339","-0.440976","0.351821","89","556","-1009",
"215.698","0.837339","-0.576311","0.373532","83","561","-960",
"215.743","0.743476","-0.495308","0.403138","83","561","-960",
"215.789","0.778546","-0.456782","0.382414","89","579","-978",
"215.836","0.845591","-0.548652","0.36169","89","579","-978",
"215.883","0.772357","-0.487405","0.382414","54","567","-972",
"215.93","0.750696","-0.565445","0.414981","54","567","-972",
"215.975","0.751728","-0.531858","0.39327","54","567","-960",
"216.021","0.740382","-0.542724","0.413007","71","615","-960",
"216.067","0.762042","-0.569396","0.392283","71","615","-960",
"216.113","0.764105","-0.474563","0.391296","66","632","-942",
"216.159","0.72491","-0.50815","0.413994","66","632","-942",
"216.205","0.798143","-0.533834","0.353795","48","615","-948",
"216.25","0.758948","-0.548652","0.411033","48","615","-948",
"216.296","0.756885","-0.50321","0.39623","30","615","-899",
"216.342","0.773388","-0.495308","0.406099","30","615","-899",
"216.387","0.747602","-0.512101","0.418928","36","632","-892",
"216.433","0.741413","-0.53087","0.423863","36","632","-892",
"216.48","0.69706","-0.53087","0.461364","36","632","-892",
"216.526","0.68984","-0.528895","0.464324","42","638","-923",
"216.572","0.685714","-0.538773","0.472219","42","638","-923",
"216.618","0.661991","-0.518028","0.479128","54","680","-935",
"216.664","0.652708","-0.615825","0.526498","54","680","-935",
"216.71","0.616606","-0.537785","0.531432","60","692","-947",
"216.756","0.59804","-0.564457","0.549196","60","692","-947",
"216.802","0.5836","-0.563469","0.556104","77","715","-972",
"216.848","0.538216","-0.575324","0.611369","77","715","-972",
"216.894","0.573285","-0.574336","0.572881","89","733","-990",
"216.94","0.561939","-0.567421","0.587684","89","733","-990",
"216.986","0.559876","-0.555567","0.577815","89","733","-990",
"217.033","0.569159","-0.61385","0.600513","101","727","-984",
"217.078","0.475297","-0.571372","0.658739","101","727","-984",
"217.125","0.505209","-0.562481","0.636041","119","721","-1020",
"217.173","0.504177","-0.601995","0.644923","119","721","-1020",
"217.22","0.520681","-0.495308","0.624198","119","745","-1014",
"217.267","0.480454","-0.561494","0.679463","119","745","-1014",
