timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,
"115.481","598","-509","-648","309","711","-87",
"115.528","596","-560","-636","333","735","-74",
"115.574","545","-698","-553","333","735","-74",
"115.621","612","-540","-606","350","788","-105",
"115.668","622","-647","-491","350","788","-105",
"115.714","637","-671","-478","333","830","-112",
"115.76","586","-724","-749","333","830","-112",
"115.807","622","-585","-487","333","818","-112",
"115.854","548","-903","-461","333","818","-112",
"115.9","610","-498","-634","333","818","-112",
"115.947","560","-617","-493","321","824","-105",
"115.994","624","-638","-521","321","824","-105",
"116.041","572","-736","-621","362","836","-87",
"116.087","583","-663","-396","362","836","-87",
"116.133","555","-731","-497","344","889","-137",
"116.18","541","-779","-479","344","889","-137",
"116.227","563","-716","-422","392","913","-130",
"116.274","536","-776","-490","392","913","-130",
"116.321","568","-720","-433","392","925","-137",
"116.367","539","-775","-423","392","925","-137",
"116.414","551","-684","-532","392","925","-137",
"116.461","543","-810","-303","416","942","-143",
"116.507","583","-909","-359","416","942","-143",
"116.554","558","-860","-394","416","966","-149",
"116.601","536","-826","-348","416","966","-149",
"116.648","481","-796","-381","398","990","-186",
"116.694","512","-927","-283","398","990","-186",
"116.741","258","-851","-340","422","990","-161",
"116.788","488","-835","-309","422","990","-161",
"116.834","505","-873","-394","410","1008","-199",
"116.881","461","-825","-305","410","1008","-199",
"116.927","499","-962","-267","410","1043","-230",
"116.974","450","-800","-289","445","1043","-230",
"117.021","438","-980","-237","445","1043","-230",
"117.068","449","-1034","-239","457","1067","-217",
"117.115","412","-889","-84","457","1067","-217",
"117.163","379","-872","-210","505","1096","-217",
"117.21","272","-877","-229","505","1096","-217",
"117.256","346","-1041","-173","582","1132","-224",
"117.303","344","-972","-172","582","1132","-224",
"117.351","306","-1022","-171","576","1150","-255",
"117.398","320","-968","-162","576","1150","-255",
"117.444","312","-1276","-135","599","1156","-280",
"117.491","239","-982","-110","599","1156","-280",
"117.539","280","-1034","-86","605","1185","-292",
"117.585","220","-1013","-60","605","1185","-292",
"117.632","220","-1035","-17","605","1185","-292",
"117.679","193","-965","-45","623","1215","-348",
"117.726","214","-1096","2","623","1215","-348",
"117.772","228","-985","16","647","1221","-361",
"117.819","179","-1023","25","647","1221","-361",
"117.866","181","-1046","113","676","1221","-398",
"117.913","117","-1014","75","676","1221","-398",
"117.96","147","-1113","220","688","1251","-448",
"118.007","94","-978","183","688","1251","-448",
"118.053","13","-891","197","742","1274","-510",
"118.101","53","-959","343","742","1274","-510",
"118.147","35","-1046","346","771","1263","-585",
"118.194","67","-993","338","771","1263","-585",
"118.24","72","-1039","424","771","1263","-585",
"118.288","47","-924","407","795","1257","-629",
"118.334","-11","-925","392","795","1257","-629",
"118.38","58","-993","454","807","1268","-697",
"118.426","-17","-840","376","807","1268","-697",
"118.473","20","-972","573","813","1257","-747",
"118.52","16","-887","258","813","1257","-747",
"118.566","-21","-834","543","854","1251","-828",
"118.613","16","-906","649","854","1251","-828",
"118.66","27","-800","576","837","1209","-878",
"118.706","-13","-835","694","837","1209","-878",
"118.753","23","-742","677","837","1209","-952",
"118.8","7","-673","770","831","1174","-952",
"118.847","60","-743","750","831","1174","-952",
"118.893","67","-658","800","807","1132","-1009",
"118.939","68","-616","847","807","1132","-1009",
"118.987","78","-626","752","777","1085","-1052",
"119.034","84","-573","879","777","1085","-1052",
"119.081","52","-504","825","760","1055","-1096",
"119.128","77","-560","951","760","1055","-1096",
"119.176","84","-442","854","789","1013","-1139",
"119.223","11","-449","837","789","1013","-1139",
"119.27","87","-344","1004","783","972","-1201",
"119.316","57","-355","982","783","972","-1201",
"119.363","63","-312","917","783","972","-1195",
"119.409","118","-306","967","771","919","-1195",
"119.456","79","-270","939","771","919","-1195",
"119.503","43","-305","973","795","889","-1226",
"119.55","57","-200","992","795","889","-1226",
"119.596","76","-104","945","783","830","-1233",
"119.643","76","-179","994","783","830","-1233",
"119.69","74","-102","942","765","764","-1264",
"119.736","137","-42","962","765","764","-1264",
"119.783","161","-51","965","748","699","-1270",
"119.829","193","55","983","748","699","-1270",
"119.876","223","43","960","694","604","-1289",
"119.923","252","87","894","694","604","-1289",
"119.969","317","45","794","694","604","-1289",
"120.016","427","-63","931","635","569","-1289",
"120.063","545","229","1062","635","569","-1289",
"120.109","434","62","803","552","498","-1270",
"120.156","517","183","980","552","498","-1270",
"120.202","521","157","844","463","450","-1270",
"120.249","520","85","649","463","450","-1270",
"120.296","599","147","809","398","415","-1258",
"120.343","628","10","635","398","415","-1258",
"120.389","670","99","872","315","397","-1220",
"120.436","713","156","670","315","397","-1220",
"120.482","683","36","640","315","391","-1183",
"120.529","729","131","622","232","391","-1183",
"120.576","746","84","579","232","391","-1183",
"120.623","822","31","408","155","361","-1127",
"120.669","1008","-82","630","155","361","-1127",
"120.716","934","-17","472","66","320","-996",
"120.763","1069","-97","212","66","320","-996",
"120.81","1009","-13","453","-47","337","-803",
"120.856","1007","-175","116","-47","337","-803",
"120.903","920","-66","167","-118","397","-604",
"120.949","956","-198","47","-118","397","-604",
"120.996","1277","-26","55","-88","498","-473",
"121.043","1019","-293","-107","-88","498","-473",
"121.089","987","-111","-10","-88","498","-473",
"121.136","941","-174","-149","-77","557","-386",
"121.183","947","-121","-63","-77","557","-386",
"121.229","971","-179","-190","-53","604","-286",
"121.276","935","-170","-226","-53","604","-286",
"121.322","1050","-201","-275","-11","634","-211",
"121.369","910","-191","-246","-11","634","-211",
"121.416","922","-195","-345","24","652","-161",
"121.462","864","-187","-341","24","652","-161",
"121.508","934","-239","-429","84","723","-87",
"121.554","905","-210","-440","84","723","-87",
"121.6","832","-154","-484","84","741","-12",
"121.647","823","-302","-605","137","741","-12",
"121.693","781","-268","-578","137","741","-12",
"121.74","515","-218","-638","250","729","56",
"121.786","713","-144","-713","250","729","56",
"121.833","657","-205","-706","374","770","137",
"121.88","614","-238","-825","374","770","137",
"121.926","573","-100","-809","528","723","211",
"121.973","761","-229","-837","528","723","211",
"122.02","483","-78","-928","629","705","217",
"122.067","491","-143","-808","629","705","217",
"122.114","419","-139","-947","659","693","249",
"122.161","433","-117","-794","659","693","249",
"122.208","429","-169","-979","659","693","255",
"122.255","402","-43","-961","712","670","255",
"122.302","408","-129","-938","712","670","255",
"122.349","373","-72","-991","724","634","249",
"122.396","338","-57","-958","724","634","249",
"122.442","326","-125","-1001","795","646","267",
"122.489","291","-139","-811","795","646","267",
"122.535","216","-40","-1102","837","664","255",
"122.581","255","-71","-1111","837","664","255",
"122.628","193","-103","-886","884","681","255",
"122.675","161","-75","-996","884","681","255",
"122.722","123","-21","-979","943","711","255",
"122.768","71","-111","-960","943","711","255",
"122.815","24","51","-1088","943","711","255",
"122.863","45","19","-947","1003","687","230",
"122.91","-256","2","-973","1003","687","230",
"122.956","-51","129","-1015","1038","634","230",
"123.003","-64","174","-1020","1038","634","230",
"123.051","-34","148","-1030","1086","598","224",
"123.097","-55","66","-1063","1086","598","224",
"123.143","-82","104","-825","1109","563","199",
"123.19","-174","264","-1020","1109","563","199",
"123.236","-138","134","-844","1127","539","174",
"123.283","-143","74","-972","1127","539","174",
"123.329","-153","231","-1030","1175","545","174",
"123.377","-128","287","-724","1175","545","174",
"123.424","-250","286","-1147","1175","545","174",
"123.471","-252","392","-937","1198","450","149",
"123.518","-275","363","-709","1198","450","149",
"123.565","-237","377","-974","1234","444","143",
"123.612","-290","310","-743","1234","444","143",
"123.659","-371","548","-861","1287","349","74",
"123.706","-367","256","-706","1287","349","74",
"123.753","-412","548","-758","1299","332","43",
"123.799","-336","429","-770","1299","332","43",
"123.846","-412","577","-774","1281","284","49",
"123.893","-379","551","-741","1281","284","49",
"123.94","-378","259","-693","1305","290","37",
"123.987","-369","436","-582","1305","290","37",
"124.034","-466","647","-587","1305","290","37",
"124.081","-466","526","-545","1347","260","12",
"124.128","-442","625","-652","1347","260","12",
"124.175","-401","644","-503","1382","231","-24",
"124.221","-426","674","-768","1382","231","-24",
"124.268","-404","743","-556","1352","148","-80",
"124.316","-401","732","-507","1352","148","-80",
"124.363","-335","556","-276","1341","77","-105",
"124.409","-356","826","-388","1341","77","-105",
"124.456","-306","1007","-373","1281","5","-155",
"124.503","-259","852","-238","1281","5","-155",
"124.549","-362","915","-284","1252","-42","-218",
"124.596","-296","916","-309","1252","-42","-218",
"124.643","-267","807","-500","1252","-42","-218",
"124.69","-283","945","-191","1252","-72","-236",
"124.737","-220","861","-152","1252","-72","-236",
"124.784","-301","970","-195","1269","-95","-267",
"124.83","-512","952","-97","1269","-95","-267",
"124.876","-291","891","-126","1234","-101","-323",
"124.922","-304","892","-73","1234","-101","-323",
"124.969","-251","870","10","1252","-107","-348",
"125.016","-281","906","-19","1252","-107","-348",
"125.064","-243","883","47","1258","-137","-386",
"125.11","-301","1031","60","1258","-137","-386",
"125.157","-222","844","110","1258","-143","-454",
"125.203","-205","913","197","1252","-143","-454",
"125.251","-271","890","150","1252","-143","-454",
"125.298","-192","898","305","1234","-161","-535",
"125.345","-271","943","266","1234","-161","-535",
"125.392","-202","913","357","1234","-178","-591",
"125.439","-184","817","313","1234","-178","-591",
"125.487","-230","855","360","1240","-155","-641",
"125.535","-171","803","439","1240","-155","-641",
"125.582","-231","840","475","1216","-143","-703",
"125.629","-214","820","495","1216","-143","-703",
"125.676","-194","759","487","1216","-149","-747",
"125.723","-193","683","589","1216","-149","-747",
"125.77","-166","857","549","1210","-137","-784",
"125.817","-216","743","611","1210","-137","-784",
"125.864","-132","676","687","1210","-137","-784",
"125.91","-214","728","677","1210","-113","-853",
"125.957","-140","600","748","1210","-113","-853",
"126.005","-217","620","636","1210","-107","-921",
"126.052","-156","645","822","1210","-107","-921",
"126.098","-202","594","797","1210","-42","-959",
"126.145","-242","640","813","1210","-42","-959",
"126.192","-183","472","732","1222","-18","-984",
"126.238","-292","528","776","1222","-18","-984",
"126.284","-249","482","811","1246","17","-1027",
"126.331","-277","445","883","1246","17","-1027",
"126.378","-317","405","752","1269","53","-1039",
"126.425","-333","381","989","1269","53","-1039",
"126.471","-408","302","759","1269","53","-1039",
"126.518","-438","293","818","1317","106","-1015",
"126.565","-442","213","923","1317","106","-1015",
"126.611","-572","321","670","1394","154","-1039",
"126.657","-547","141","888","1394","154","-1039",
"126.704","-571","187","722","1424","195","-977",
"126.751","-660","199","810","1424","195","-977",
"126.798","-638","159","821","1471","219","-940",
"126.845","-634","351","471","1471","219","-940",
"126.892","-681","211","687","1507","195","-871",
"126.939","-737","25","873","1507","195","-871",
"126.986","-845","269","479","1507","231","-853",
"127.033","-849","142","665","1507","231","-853",
"127.08","-1019","165","593","1507","231","-853",
"127.126","-792","126","346","1542","225","-778",
"127.173","-864","231","373","1542","225","-778",
"127.219","-944","301","487","1566","201","-685",
"127.265","-867","166","346","1566","201","-685",
"127.312","-973","231","325","1542","189","-616",
"127.359","-929","210","194","1542","189","-616",
"127.406","-968","251","336","1554","177","-548",
"127.453","-925","142","205","1554","177","-548",
"127.5","-1011","237","128","1548","195","-473",
"127.547","-928","103","282","1548","195","-473",
"127.594","-1017","511","-70","1548","195","-429",
"127.641","-926","131","-28","1542","201","-429",
"127.688","-993","184","160","1542","201","-429",
"127.734","-929","250","-291","1518","189","-348",
"127.781","-927","173","-73","1518","189","-348",
"127.827","-921","220","-166","1477","177","-274",
"127.874","-978","217","-236","1477","177","-274",
"127.92","-960","92","-67","1477","213","-224",
"127.967","-1027","163","-114","1477","213","-224",
"128.013","-937","113","-132","1465","225","-217",
"128.06","-989","184","-175","1465","225","-217",
"128.106","-970","124","-283","1459","231","-193",
"128.153","-949","110","-176","1459","231","-193",
"128.2","-933","139","-205","1459","231","-193",
"128.247","-930","145","-336","1435","231","-161",
"128.294","-946","139","-297","1435","231","-161",
"128.341","-942","139","-289","1441","249","-130",
"128.388","-909","176","-413","1441","249","-130",
"128.435","-909","141","-422","1376","260","-87",
"128.483","-866","33","-275","1376","260","-87",
"128.529","-931","136","-465","1382","260","-62",
"128.576","-868","114","-370","1382","260","-62",
"128.623","-920","195","-559","1358","266","-49",
"128.67","-806","75","-438","1358","266","-49",
"128.717","-860","181","-553","1305","266","-18",
"128.763","-842","99","-499","1305","266","-18",
"128.809","-815","502","-525","1305","266","-18",
"128.856","-800","70","-537","1293","272","0",
"128.902","-818","74","-664","1293","272","0",
"128.949","-516","79","-489","1269","278","12",
"128.995","-781","59","-564","1269","278","12",
"129.041","-746","42","-604","1252","302","31",
"129.088","-744","25","-610","1252","302","31",
"129.134","-697","84","-593","1198","302","62",
"129.18","-737","102","-792","1198","302","62",
"129.227","-698","73","-721","1181","308","74",
"129.275","-659","94","-736","1181","308","74",
"129.322","-651","60","-729","1181","314","118",
"129.369","-685","43","-728","1157","314","118",
"129.415","-637","-9","-662","1157","314","118",
"129.463","-621","1","-816","1139","314","99",
"129.51","-577","-75","-830","1139","314","99",
"129.556","-568","10","-872","1103","343","130",
"129.603","-555","7","-768","1103","343","130",
"129.65","-579","8","-805","1056","349","155",
"129.697","-514","-8","-868","1056","349","155",
"129.745","-517","38","-914","1014","367","161",
"129.791","-473","4","-838","1014","367","161",
"129.837","-488","-254","-955","985","379","137",
"129.884","-470","0","-777","985","379","137",
"129.931","-464","164","-875","985","379","161",
"129.977","-432","-46","-933","991","367","161",
"130.024","-450","-9","-832","991","367","161",
"130.071","-376","75","-916","949","367","161",
"130.117","-211","-80","-949","949","367","161",
"130.164","-325","-120","-1166","914","343","149",
"130.211","-331","49","-918","914","343","149",
"130.258","-310","-22","-897","878","373","168",
"130.304","-315","-48","-938","878","373","168",
"130.351","-267","-63","-973","866","385","180",
"130.397","-325","-36","-962","866","385","180",
"130.444","-313","-87","-942","860","415","168",
"130.49","-260","-100","-953","860","415","168",
"130.537","-298","-204","-962","860","415","168",
"130.584","-286","-176","-1005","860","480","186",
"130.631","-300","-134","-914","860","480","186",
"130.679","-285","-180","-904","854","509","174",
"130.725","-240","-171","-1012","854","509","174",
"130.772","-511","-181","-925","837","515","161",
"130.819","-308","-263","-1035","837","515","161",
"130.866","-251","-263","-874","831","545","193",
"130.912","-259","-269","-892","831","545","193",
"130.959","-206","-431","-885","819","598","186",
"131.005","-128","-349","-670","819","598","186",
"131.052","-190","-589","-1179","789","675","186",
"131.099","-218","-546","-926","789","675","186",
"131.146","-151","-624","-890","789","675","186",
"131.193","-76","-624","-827","742","836","99",
"131.24","-52","-593","-717","742","836","99",
"131.287","-67","-709","-796","730","859","87",
"131.333","-59","-729","-789","730","859","87",
"131.38","-67","-717","-683","730","925","74",
"131.426","-98","-746","-515","730","925","74",
"131.473","-32","-791","-644","694","948","43",
"131.52","-48","-810","-788","694","948","43",
"131.566","-33","-813","-640","694","1008","18",
"131.612","-18","-819","-591","694","1008","18",
"131.658","5","-796","-645","694","1008","-6",
"131.705","33","-843","-639","682","1013","-6",
"131.751","7","-871","-632","682","1013","-6",
"131.798","15","-827","-632","629","1031","-18",
"131.845","55","-822","-548","629","1031","-18",
"131.891","84","-890","-543","617","1049","-37",
"131.938","100","-885","-553","617","1049","-37",
"131.985","130","-883","-523","611","1055","-80",
"132.032","84","-863","-597","611","1055","-80",
"132.078","63","-855","-543","599","1067","-87",
"132.125","71","-876","-585","599","1067","-87",
"132.171","94","-868","-555","599","1061","-80",
"132.218","81","-868","-559","599","1061","-80",
"132.264","79","-876","-521","599","1061","-80",
"132.31","82","-910","-561","599","1061","-93",
"132.357","85","-916","-567","599","1061","-93",
"132.403","85","-888","-551","605","1073","-68",
"132.45","73","-870","-535","605","1073","-68",
"132.497","89","-878","-555","599","1055","-80",
"132.544","76","-899","-551","599","1055","-80",
"132.59","89","-887","-531","593","1067","-74",
"132.636","82","-900","-575","593","1067","-74",
"132.682","86","-884","-526","593","1067","-87",
"132.729","106","-881","-528","593","1067","-87",
"132.777","97","-911","-482","593","1049","-99",
"132.824","120","-889","-450","588","1049","-99",
"132.871","122","-934","-442","588","1049","-99",
"132.918","164","-968","-392","564","1061","-124",
"132.965","160","-970","-394","564","1061","-124",
"133.012","173","-959","-352","540","1102","-180",
"133.059","172","-977","-301","540","1102","-180",
"133.105","174","-977","-307","516","1144","-236",
"133.152","179","-969","-249","516","1144","-236",
"133.199","209","-1002","-191","516","1144","-267",
"133.245","194","-1012","-263","516","1144","-267",
"133.292","220","-1023","-135","510","1144","-317",
"133.34","206","-1011","-103","510","1144","-317",
"133.387","224","-1016","-164","510","1156","-355",
"133.434","197","-1031","-107","493","1156","-355",
"133.481","207","-1002","-97","493","1156","-355",
"133.529","224","-971","-30","493","1150","-423",
"133.575","232","-1036","-59","493","1150","-423",
"133.622","252","-771","-76","481","1174","-454",
"133.669","232","-1041","4","481","1174","-454",
"133.716","250","-987","-42","457","1168","-485",
"133.763","261","-1031","89","457","1168","-485",
"133.81","267","-994","43","475","1162","-517",
"133.857","294","-1002","115","475","1162","-517",
"133.905","221","-1035","94","451","1174","-573",
"133.951","272","-955","144","451","1174","-573",
"133.998","222","-945","228","457","1180","-628",
"134.045","241","-1040","207","457","1180","-628",
"134.093","218","-937","510","457","1180","-628",
"134.139","203","-1015","311","487","1168","-653",
"134.186","200","-1028","267","487","1168","-653",
"134.233","180","-990","285","499","1197","-685",
"134.28","150","-968","234","499","1197","-685",
"134.327","162","-946","356","510","1174","-703",
"134.374","222","-975","345","510","1174","-703",
"134.421","222","-938","292","505","1191","-703",
"134.468","226","-956","353","505","1191","-703",
"134.515","222","-913","494","516","1191","-728",
"134.561","261","-988","259","516","1191","-728",
"134.607","291","-955","482","510","1168","-710",
"134.654","289","-846","364","510","1168","-710",
"134.7","250","-880","370","510","1168","-710",
"134.747","237","-968","404","510","1180","-709",
"134.794","343","-1055","445","510","1180","-709",
"134.841","218","-892","398","499","1174","-709",
"134.887","208","-729","417","499","1174","-709",
"134.934","228","-962","410","534","1174","-722",
"134.981","251","-907","434","534","1174","-722",
"135.028","279","-908","458","516","1191","-747",
"135.074","268","-884","395","516","1191","-747",
"135.12","508","-848","412","516","1180","-747",
"135.167","331","-761","571","516","1180","-747",
"135.213","333","-809","687","516","1180","-840",
"135.26","359","-849","789","522","1138","-840",
"135.306","324","-681","559","522","1138","-840",
"135.352","329","-615","635","510","1091","-896",
"135.399","331","-709","601","510","1091","-896",
"135.446","395","-721","773","499","1073","-909",
"135.493","334","-604","619","499","1073","-909",
"135.54","352","-628","632","487","1079","-909",
"135.587","395","-684","744","487","1079","-909",
"135.634","378","-596","636","481","1073","-897",
"135.682","393","-590","714","481","1073","-897",
"135.729","437","-768","812","475","1055","-946",
"135.776","412","-569","673","475","1055","-946",
"135.822","438","-468","854","475","1055","-996",
"135.869","382","-573","817","475","996","-996",
"135.916","403","-443","640","475","996","-996",
"135.963","441","-338","774","463","978","-1021",
"136.01","443","-359","745","463","978","-1021",
"136.057","484","-284","801","463","925","-1077",
"136.104","544","-382","1062","463","925","-1077",
"136.151","548","-209","840","422","865","-1127",
"136.198","502","-236","725","422","865","-1127",
"136.245","519","-188","786","457","812","-1146",
"136.292","501","-180","791","457","812","-1146",
"136.339","569","-236","897","416","800","-1127",
"136.386","572","-132","777","416","800","-1127",
"136.433","531","-205","789","416","800","-1139",
"136.48","565","-150","816","386","776","-1139",
"136.527","535","-166","787","386","776","-1139",
"136.574","542","-193","769","386","782","-1140",
"136.621","582","-168","802","386","782","-1140",
"136.667","569","-160","779","386","753","-1152",
"136.714","1181","65","845","386","753","-1152",
"136.76","569","-88","706","380","770","-1133",
"136.807","602","-170","774","380","770","-1133",
"136.854","579","-106","726","380","776","-1140",
"136.901","616","-145","716","380","776","-1140",
"136.948","666","-85","773","350","723","-1152",
"136.995","697","-47","669","350","723","-1152",
"137.042","701","-7","714","350","723","-1152",
"137.088","739","-11","669","315","670","-1146",
"137.135","752","9","655","315","670","-1146",
"137.182","743","-6","574","261","604","-1140",
"137.229","805","60","569","261","604","-1140",
"137.276","840","5","554","238","545","-1120",
"137.323","859","115","459","238","545","-1120",
"137.369","905","72","510","161","515","-1077",
"137.415","832","67","399","161","515","-1077",
"137.462","847","46","394","131","480","-1046",
"137.508","916","143","469","131","480","-1046",
"137.555","886","142","337","101","456","-1033",
"137.602","913","113","304","101","456","-1033",
"137.649","955","134","421","101","456","-1033",
"137.695","936","113","280","60","367","-1002",
"137.742","912","193","310","60","367","-1002",
"137.79","868","126","218","12","284","-915",
"137.836","926","187","194","12","284","-915",
"137.883","978","211","303","-35","260","-891",
"137.93","914","161","103","-35","260","-891",
"137.976","979","195","257","-5","249","-859",
"138.023","897","155","168","-5","249","-859",
"138.069","983","192","164","-35","231","-822",
"138.116","885","163","125","-35","231","-822",
"138.162","1278","278","178","-35","207","-760",
"138.209","931","117","-7","-59","207","-760",
"138.256","1017","223","91","-59","207","-760",
"138.303","961","187","-3","-77","207","-703",
"138.349","964","143","255","-77","207","-703",
"138.396","1037","217","-19","-59","219","-641",
"138.443","992","113","-92","-59","219","-641",
"138.49","963","225","-106","-83","219","-454",
"138.537","933","186","-157","-83","219","-454",
"138.584","911","56","-491","-88","243","-348",
"138.63","971","96","-206","-88","243","-348",
"138.676","926","146","-323","-77","260","-218",
"138.723","1003","227","-190","-77","260","-218",
"138.77","890","48","-366","-77","260","-218",
"138.816","906","103","-433","-53","278","-149",
"138.863","937","292","-283","-53","278","-149",
"138.909","863","1","-486","-29","308","-87",
"138.956","893","-253","-456","-29","308","-87",
"139.002","921","187","-374","30","332","-56",
"139.049","898","83","-455","30","332","-56",
"139.095","845","-46","-568","48","343","-12",
"139.141","888","106","-494","48","343","-12",
"139.188","854","26","-504","66","391","37",
"139.234","826","-37","-582","66","391","37",
"139.28","841","-1","-465","66","397","81",
"139.326","811","118","-788","113","397","81",
"139.372","775","-101","-723","113","397","81",
"139.419","514","99","-685","137","409","149",
"139.466","783","34","-521","137","409","149",
"139.513","684","-14","-708","303","432","243",
"139.56","678","0","-864","303","432","243",
"139.606","699","-24","-828","362","438","280",
"139.652","594","87","-747","362","438","280",
"139.7","615","-160","-808","493","592","311",
"139.747","525","-41","-824","493","592","311",
"139.794","515","117","-882","588","664","292",
"139.841","484","-164","-997","588","664","292",
"139.888","393","47","-784","588","664","261",
"139.935","529","-143","-887","671","676","261",
"139.981","393","-138","-773","671","676","261",
"140.028","358","-24","-1076","724","693","261",
"140.076","357","126","-1058","724","693","261",
"140.122","339","33","-938","730","687","261",
"140.169","327","-76","-915","730","687","261",
"140.216","250","-85","-933","801","711","230",
"140.263","239","-20","-948","801","711","230",
"140.309","217","-30","-979","854","735","230",
"140.356","188","-34","-998","854","735","230",
"140.403","124","-5","-1053","890","741","218",
"140.45","102","151","-1043","890","741","218",
"140.496","96","-59","-772","890","741","218",
"140.543","50","-101","-928","931","759","193",
"140.589","-47","-35","-945","931","759","193",
"140.635","-21","-26","-1037","979","770","180",
"140.681","-55","-10","-998","979","770","180",
"140.727","-146","25","-1196","1009","776","149",
"140.774","-182","-70","-1040","1009","776","149",
"140.821","-258","1","-878","1103","800","124",
"140.868","-345","-53","-813","1103","800","124",
"140.915","-399","-194","-807","1210","859","49",
"140.963","-509","-147","-817","1210","859","49",
"141.009","-516","-202","-819","1210","901","6",
"141.056","-585","-292","-776","1258","901","6",
"141.103","-575","-207","-833","1258","901","6",
"141.149","-557","-323","-760","1281","942","-68",
"141.196","-620","-245","-707","1281","942","-68",
"141.243","-618","-347","-736","1299","990","-112",
"141.29","-663","-378","-617","1299","990","-112",
"141.337","-660","-481","-685","1305","1019","-168",
"141.383","-659","-413","-635","1305","1019","-168",
"141.43","-678","-487","-642","1281","1061","-230",
"141.477","-692","-487","-612","1281","1061","-230",
"141.524","-656","-472","-586","1293","1055","-274",
"141.57","-736","-589","-604","1293","1055","-274",
"141.617","-625","-448","-373","1293","1055","-355",
"141.664","-792","-654","-389","1299","1097","-355",
"141.711","-1023","-678","-246","1299","1097","-355",
"141.758","-788","-636","-226","1270","1138","-417",
"141.805","-744","-649","-325","1270","1138","-417",
"141.852","-775","-636","-210","1258","1162","-492",
"141.899","-750","-742","-32","1258","1162","-492",
"141.946","-780","-622","-107","1240","1180","-560",
"141.993","-755","-724","248","1240","1180","-560",
"142.04","-757","-610","-31","1222","1191","-610",
"142.088","-737","-834","-17","1222","1191","-610",
"142.135","-670","-717","84","1186","1197","-654",
"142.181","-680","-863","-40","1186","1197","-654",
"142.228","-723","-839","50","1133","1209","-703",
"142.276","-574","-677","328","1133","1209","-703",
"142.323","-572","-913","316","1133","1209","-703",
"142.369","-535","-819","323","1092","1215","-753",
"142.416","-521","-759","356","1092","1215","-753",
"142.463","-489","-922","578","1015","1215","-841",
"142.509","-492","-780","401","1015","1215","-841",
"142.556","-460","-805","421","955","1185","-891",
"142.603","-452","-673","355","955","1185","-891",
"142.651","-379","-908","617","920","1168","-922",
"142.698","-322","-730","608","920","1168","-922",
"142.744","-328","-855","678","854","1156","-972",
"142.791","-314","-626","688","854","1156","-972",
"142.838","-296","-730","676","854","1108","-1009",
"142.885","-272","-643","611","825","1108","-1009",
"142.931","-204","-722","828","825","1108","-1009",
"142.978","-173","-662","770","795","1085","-1040",
"143.025","-35","-693","581","795","1085","-1040",
"143.072","-98","-545","1018","724","1061","-1071",
"143.119","31","-523","926","724","1061","-1071",
"143.166","37","-665","842","694","1031","-1052",
"143.213","99","-538","796","694","1031","-1052",
"143.26","122","-604","816","611","1002","-1065",
"143.308","266","-651","923","611","1002","-1065",
"143.355","233","-497","859","522","984","-1040",
"143.401","392","-595","883","522","984","-1040",
"143.449","322","-494","730","439","925","-1003",
"143.496","320","-556","762","439","925","-1003",
"143.543","321","-468","791","439","925","-1003",
"143.589","338","-573","862","404","925","-984",
"143.635","403","-422","818","404","925","-984",
"143.683","362","-768","711","398","925","-972",
"143.729","443","-474","859","398","925","-972",
"143.776","429","-455","725","380","913","-972",
"143.824","457","-483","812","380","913","-972",
"143.871","473","-409","729","350","895","-978",
"143.917","489","-490","750","350","895","-978",
"143.964","507","-387","772","315","883","-947",
"144.011","517","-447","725","315","883","-947",
"144.058","534","-395","691","315","877","-934",
"144.104","546","-418","735","303","877","-934",
"144.15","577","-403","673","303","877","-934",
"144.196","619","-342","739","279","871","-897",
"144.243","677","-366","653","279","871","-897",
"144.289","637","-333","568","273","865","-878",
"144.336","687","-409","656","273","865","-878",
"144.382","709","-332","543","238","842","-828",
"144.428","769","-302","603","238","842","-828",
"144.475","809","-356","560","220","842","-785",
"144.522","863","-258","489","220","842","-785",
"144.569","785","-310","446","184","842","-766",
"144.616","863","-257","485","184","842","-766",
"144.663","854","-225","407","184","842","-766",
"144.71","889","-330","391","172","830","-735",
"144.757","905","-156","380","172","830","-735",
"144.803","884","-236","383","167","806","-716",
"144.85","950","-161","386","167","806","-716",
"144.896","912","-158","338","119","735","-685",
"144.943","948","-255","282","119","735","-685",
"144.989","872","10","256","119","711","-654",
"145.035","978","-122","241","119","711","-654",
"145.082","956","-127","19","101","681","-623",
"145.129","977","-11","161","101","681","-623",
"145.176","939","-35","216","101","658","-604",
"145.222","938","-1","81","101","658","-604",
"145.269","991","-62","187","101","658","-604",
"145.315","1049","6","163","72","593","-598",
"145.361","1011","8","66","72","593","-598",
"145.407","987","56","83","72","569","-573",
"145.453","982","18","80","72","569","-573",
"145.499","1006","70","22","54","521","-523",
"145.545","952","97","93","54","521","-523",
"145.592","1053","24","-78","36","492","-486",
"145.639","920","170","-47","36","492","-486",
"145.686","985","84","-116","48","462","-436",
"145.733","1017","60","-123","48","462","-436",
"145.779","986","122","-114","48","462","-436",
"145.826","923","143","-166","54","438","-386",
"145.872","951","140","-141","54","438","-386",
"145.919","956","169","-275","48","391","-348",
"145.965","973","154","-219","48","391","-348",
"146.011","947","254","-335","60","349","-324",
"146.058","928","218","-201","60","349","-324",
