timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
76.17,-0.517999,-0.750173,0.579789,35348.296875,-48018.671875,7974.265625
76.221,-0.494275,-0.6504,0.556104,35611.167969,-47067.609375,13846.46875
76.273,-0.45508,-0.62768,0.591631,35567.355469,-47024.382812,13846.46875
76.323,-0.434451,-0.743258,0.638014,34822.550781,-46030.089844,18896.5625
76.374,-0.411759,-0.616813,0.639001,34778.738281,-45986.859375,18896.5625
76.425,-0.362249,-0.604959,0.658739,34033.933594,-44992.570312,22537.328125
76.476,-0.316864,-0.662254,0.665647,33990.121094,-44949.339844,22537.328125
76.527,-0.303455,-0.582238,0.71203,31974.771484,-43998.28125,27000.195312
76.577,-0.282826,-0.541737,0.787032,31930.962891,-43955.050781,27000.195312
76.628,-0.241568,-0.562481,0.905457,30134.669922,-42442,31345.625
76.679,-0.243631,-0.715598,0.834402,30090.857422,-42398.769531,31345.625
76.73,-0.176586,-0.441964,0.871904,29389.865234,-40669.570312,37217.828125
76.781,-0.13739,-0.533834,0.864996,29346.052734,-40626.339844,37100.375
76.832,-0.135327,-0.467648,0.840324,27024.017578,-40410.191406,35808.5
76.882,-0.106447,-0.450854,0.857101,26980.205078,-40366.960938,35808.5
76.933,-0.03837,-0.439988,0.978486,26016.341797,-40150.8125,37217.828125
76.984,-0.042496,-0.421219,0.880786,25972.529297,-40107.582031,37217.828125
77.035,0.029706,-0.342191,0.971578,23913.365234,-39113.292969,37217.828125
77.085,-0.006395,-0.371827,0.931116,23869.552734,-39070.0625,37217.828125
77.136,0.002888,-0.280944,0.920261,22599.005859,-37816.390625,38744.59375
77.187,0.0328,-0.303665,0.973552,22555.193359,-37773.160156,38744.59375
77.238,0.033832,-0.376766,0.847232,20802.712891,-36043.960938,42385.359375
77.289,0.144198,0.04307,1.020922,20758.900391,-36000.730469,42385.359375
77.34,0.156576,-0.272054,0.965657,20276.96875,-33968.921875,46730.78125
77.39,0.180299,-0.244394,0.965657,20233.15625,-33925.691406,46730.78125
77.441,0.17411,-0.090289,0.811704,19225.480469,-32715.248047,46730.78125
77.492,0.540278,-0.051763,0.771242,19181.667969,-32672.017578,46730.78125
77.543,0.291697,0.090487,0.9173,16903.445312,-29862.068359,46730.78125
77.594,0.322641,-0.197965,0.966644,16859.632812,-29818.837891,46730.78125
77.644,0.324703,-0.073496,0.930129,14318.537109,-26533.359375,46730.78125
77.694,0.287571,0.02924,0.875851,14274.724609,-26533.359375,46613.34375
77.745,0.434038,0.077645,0.947893,13529.919922,-26792.740234,43090.03125
77.796,0.493863,0.106293,0.910392,13486.109375,-26749.509766,43090.03125
77.847,0.49902,0.022325,0.883746,12478.433594,-26273.978516,43794.6875
77.898,0.505209,0.075669,0.824534,12434.621094,-26230.75,43677.25
77.948,0.549562,0.144819,0.846245,9630.652344,-23982.789062,41563.25
77.999,0.556782,0.069742,0.837363,9586.839844,-23939.558594,41445.8125
78.05,0.571222,0.220883,1.018948,7571.48877,-22210.359375,39449.265625
78.101,0.572254,0.180381,0.851179,7571.48877,-22167.128906,39449.265625
78.152,0.628984,0.427344,0.644923,7571.48877,-19616.558594,39449.265625
78.202,0.730067,0.012447,0.847232,7527.67627,-19573.330078,39331.8125
78.253,0.685714,0.165564,0.741636,6782.872559,-18838.419922,37922.484375
78.304,0.665085,0.11222,0.718938,6739.060059,-18838.419922,37805.046875
78.354,0.802269,0.243604,0.666634,5468.512207,-21950.978516,36513.15625
78.405,0.667148,0.091475,0.685384,5424.700684,-21950.978516,36395.71875
78.456,0.846622,0.195199,0.639988,4417.023926,-24242.169922,32167.734375
78.507,0.696029,0.348316,0.584723,4373.212402,-24198.939453,32050.289062
78.558,0.830119,-0.006322,0.649857,3672.220215,-20135.320312,30640.960938
78.609,0.931202,0.310777,0.485049,3628.408691,-20048.859375,30523.515625
78.659,0.845591,0.169515,0.550183,780.628418,-14774.798828,20423.335938
78.71,0.927076,0.320656,0.435705,736.816406,-14731.570312,20305.890625
78.761,0.86622,0.229774,0.376493,-227.047852,-14515.419922,14551.132812
78.812,0.93017,0.150746,0.45939,-270.859863,-14472.189453,14433.6875
78.862,0.824961,0.278178,0.323201,-2330.023926,-14256.039062,7974.265625
78.913,0.916761,0.298923,0.405112,-2373.835938,-14212.808594,7856.828125
78.964,0.939453,0.362146,0.385375,-3600.571777,-12440.380859,1397.40625
79.015,0.931202,0.341401,0.216619,-3644.383789,-12397.150391,1279.960938
79.067,0.913667,0.330534,0.177144,-5177.803711,-10408.570312,-6706.234375
79.117,0.949768,0.406599,0.166288,-5177.803711,-10365.339844,-6823.679688
79.167,0.956988,0.327571,0.277805,-4914.931641,-8852.289062,-11756.320312
79.218,0.966271,0.415489,0.151485,-4958.743652,-8809.060547,-11873.765625
79.269,0.952862,0.373012,0.116945,-5966.419922,-7598.619629,-20564.625
79.32,0.982775,0.381903,0.052798,-6010.231934,-7555.390137,-20682.070312
79.37,0.919856,0.445125,0.041942,-6755.035645,-7339.239746,-28668.257812
79.421,0.978649,0.272251,0.062667,-6798.847656,-7296.010254,-28785.703125
79.472,0.961114,0.425368,0.005428,-7499.839844,-5782.960449,-38181.222656
79.523,0.92295,0.369061,0.046877,-7456.027832,-5782.960449,-38298.667969
79.573,0.963177,0.435246,-0.090299,-5703.547852,-5782.960449,-43231.316406
79.624,0.959051,0.394745,-0.036021,-5703.547852,-5739.72998,-43348.761719
79.675,0.93017,0.406599,-0.100168,-4389.1875,-5523.57959,-47694.1875
79.726,0.906447,0.451052,-0.181091,-4389.1875,-5523.57959,-47811.632812
79.776,0.952862,0.445125,-0.097207,-4389.1875,-5782.960449,-51334.953125
79.827,0.871377,0.378939,-0.315306,-4389.1875,-5739.72998,-51452.394531
79.878,0.894069,0.464882,-0.226488,-3863.443848,-5264.199707,-58616.480469
79.929,0.889943,0.638743,-0.204776,-3863.443848,-5220.970215,-58733.925781
79.98,0.863125,0.417465,-0.488996,-2855.767578,-4745.439941,-70360.882812
80.03,0.861062,0.42438,-0.325175,-2855.767578,-4745.439941,-70478.328125
80.081,0.815678,0.451052,-0.42485,-1541.407715,-6301.720215,-79873.84375
80.132,0.852811,0.409562,-0.407086,-1541.407715,-6301.720215,-79991.289062
80.183,0.787829,0.45204,-0.458403,254.884277,-8852.289062,-85746.046875
80.234,0.832182,0.437222,-0.436692,254.884277,-8852.289062,-85863.484375
80.284,0.756885,0.409562,-0.505773,1832.116699,-9371.050781,-88682.140625
80.335,0.797112,0.392769,-0.549196,1832.116699,-9371.050781,-88799.585938
80.386,0.738319,0.373012,-0.486036,2620.731934,-11186.708984,-93027.570312
80.437,0.78886,0.376963,-0.616303,2620.731934,-11229.939453,-93145.015625
80.488,0.756885,0.321644,-0.589658,4679.895996,-15769.089844,-101013.765625
80.539,0.754822,0.234713,-0.744597,4679.895996,-15769.089844,-101013.765625
80.59,0.68984,0.275215,-0.612356,6257.128418,-18103.509766,-101718.429688
80.641,0.667148,0.302875,-0.695253,6257.128418,-18103.509766,-101718.429688
80.692,0.715627,0.216932,-0.671568,7308.616699,-19875.939453,-103949.867188
80.743,0.686746,0.214956,-0.697227,7308.616699,-19875.939453,-103949.867188
80.795,0.62589,0.191248,-0.773216,8579.164062,-21950.978516,-105359.195312
80.846,0.653739,0.152722,-0.813678,8579.164062,-21950.978516,-105241.75
80.897,0.638267,0.184333,-0.728807,9630.652344,-23464.029297,-104654.53125
80.948,0.672305,0.174454,-0.878812,9630.652344,-23464.029297,-104654.53125
80.999,0.599072,0.130989,-0.760387,10419.269531,-25539.068359,-108295.289062
81.05,0.611449,0.105305,-0.801836,10419.269531,-25539.068359,-108177.84375
81.101,0.597009,0.138892,-0.740649,11207.884766,-26273.978516,-106885.960938
81.153,0.546467,0.083572,-0.872891,11207.884766,-26273.978516,-106885.960938
81.204,0.560908,0.087523,-0.825521,11952.689453,-27052.119141,-108295.289062
81.255,0.521712,0.055912,-0.810717,11952.689453,-27052.119141,-108295.289062
81.307,0.284477,0.035167,-0.828481,13267.048828,-28608.398438,-108999.953125
81.358,0.524807,-0.028055,-0.882759,13267.048828,-28608.398438,-108882.515625
81.409,0.514492,-0.015213,-0.846245,13529.919922,-30899.587891,-108295.289062
81.46,0.4918,-0.058678,-0.911379,13529.919922,-30899.587891,-108295.289062
81.511,0.514492,-0.06263,-0.877825,14844.28125,-31677.728516,-108295.289062
81.563,0.478391,-0.094241,-0.870917,14844.28125,-31677.728516,-108177.84375
81.614,0.478391,-0.143633,-0.909405,15326.212891,-33709.542969,-107590.625
81.666,0.468076,-0.146597,-0.856114,15326.212891,-33709.542969,-107590.625
81.717,0.450542,-0.195989,-0.913352,16377.701172,-35784.582031,-107590.625
81.768,0.477359,-0.193026,-0.860061,16377.701172,-35784.582031,-107473.1875
81.82,0.444353,-0.212783,-0.819599,16377.701172,-36822.101562,-104654.53125
81.872,0.379371,-0.323422,-0.908418,16377.701172,-36822.101562,-104537.085938
81.924,0.426818,-0.234515,-0.824534,17692.060547,-38853.910156,-101718.429688
81.976,0.379371,-0.362936,-0.881772,17692.060547,-38853.910156,-101600.984375
82.028,0.383497,-0.362936,-0.865982,18743.548828,-41145.101562,-96668.335938
82.08,0.348427,-0.40245,-0.864996,18743.548828,-41145.101562,-96668.335938
82.131,0.323672,-0.40245,-0.846245,18962.609375,-41663.859375,-95259.007812
82.183,0.277256,-0.387632,-0.818612,18962.609375,-41663.859375,-95259.007812
82.235,0.272099,-0.434061,-0.860061,20802.712891,-43738.902344,-91618.242188
82.286,0.247344,-0.397511,-0.809731,20802.712891,-43695.671875,-91735.6875
82.338,0.2164,-0.447891,-0.876838,22861.876953,-43220.140625,-93027.570312
82.39,0.186488,-0.434061,-0.907431,22861.876953,-43220.140625,-93027.570312
82.442,0.176173,-0.454806,-0.881772,23650.492188,-43738.902344,-92322.90625
82.494,0.151418,-0.446903,-0.871904,23650.492188,-43738.902344,-92322.90625
82.546,0.128726,-0.456782,-0.86993,24176.236328,-43738.902344,-92322.90625
82.597,0.115317,-0.460733,-0.861048,24176.236328,-43738.902344,-92322.90625
82.649,0.079216,-0.449867,-0.855127,25753.470703,-44257.660156,-89386.804688
82.701,0.058587,-0.444927,-0.864996,25753.470703,-44257.660156,-89504.25
82.753,0.021454,-0.462709,-0.90151,26279.212891,-44257.660156,-90091.46875
82.804,0.001857,-0.418255,-0.865982,26279.212891,-44214.429688,-90208.914062
82.855,-0.029087,-0.420231,-0.876838,27549.759766,-43998.28125,-93027.570312
82.906,-0.050748,-0.43011,-0.855127,27549.759766,-43955.050781,-93145.015625
82.957,-0.074471,-0.396523,-0.82256,29126.994141,-43479.519531,-94554.34375
83.008,-0.083755,-0.417268,-0.969604,29126.994141,-43436.292969,-94671.789062
83.059,-0.086849,-0.367875,-0.907431,31711.900391,-42960.761719,-95963.671875
83.11,-0.107478,-0.389608,-0.938024,31711.900391,-42917.53125,-96081.117188
83.162,-0.128107,-0.371827,-0.945919,32500.517578,-41923.242188,-97020.671875
83.213,-0.159051,-0.329349,-0.881772,32456.705078,-41880.011719,-126381.671875
83.265,-0.177617,-0.353057,-0.905457,32237.646484,-41404.480469,-97373
83.318,-0.202372,-0.329349,-0.915326,32237.646484,-41404.480469,-97373
83.369,-0.220939,-0.300701,-0.882759,34033.933594,-41361.25,-97373
83.421,-0.232285,-0.277981,-0.881772,34822.550781,-40669.570312,-101013.765625
83.472,-0.261166,-0.286871,-0.916313,34822.550781,-40626.339844,-100896.320312
83.525,-0.283858,-0.229576,-0.873877,36399.78125,-39632.050781,-100191.65625
83.577,-0.27148,-0.207844,-0.970591,36399.78125,-39588.820312,-100191.65625
83.629,-0.269417,-0.151536,-0.86993,37670.332031,-38853.910156,-101718.429688
83.682,-0.291078,-0.122888,-0.926182,37670.332031,-38810.679688,-101718.429688
83.734,-0.310676,-0.07152,-0.888681,38458.945312,-35525.199219,-106885.960938
83.786,-0.301392,-0.044848,-0.929142,38458.945312,-35481.972656,-106885.960938
83.838,-0.316864,0.000593,-0.872891,38984.691406,-34487.679688,-106885.960938
83.889,-0.31377,0.065791,-0.946906,38984.691406,-34444.449219,-106885.960938
83.942,-0.305518,0.10728,-0.906444,39773.308594,-31677.728516,-110526.726562
83.994,-0.309644,0.116171,-0.941972,39729.496094,-31591.267578,-110526.726562
84.045,-0.22197,0.143831,-0.898549,39510.433594,-27311.5,-115576.820312
84.096,-0.234348,0.157661,-0.971578,39466.621094,-27311.5,-115576.820312
84.147,-0.210624,0.197175,-0.830455,38984.691406,-27570.878906,-116398.929688
84.198,-0.166271,0.184333,-0.965657,38940.878906,-27527.648438,-116398.929688
84.249,-0.119856,0.163588,-0.932103,38721.820312,-26273.978516,-117103.59375
84.301,-0.083755,0.213968,-0.750518,38678.007812,-26230.75,-117103.59375
84.353,-0.029087,0.214956,-0.919274,36925.527344,-23982.789062,-117808.257812
84.404,0.016297,0.230762,-0.940985,36881.714844,-23939.558594,-117808.257812
84.456,0.012171,0.219895,-0.950854,35085.421875,-23723.410156,-118512.921875
84.507,0.042084,0.228786,-0.963683,35041.609375,-23680.179688,-118512.921875
84.558,0.119443,0.21792,-0.915326,33289.132812,-23204.648438,-119217.585938
84.61,0.136978,0.224835,-0.947893,33245.320312,-23161.419922,-119217.585938
84.663,0.249407,0.227798,-0.836376,31449.029297,-22210.359375,-120744.359375
84.715,0.27313,0.243604,-0.852166,31405.216797,-22167.128906,-120626.914062
84.767,0.359773,0.270276,-0.989342,29652.736328,-21432.21875,-120039.6875
84.82,0.46395,0.323619,-0.907431,29608.923828,-21388.990234,-120039.6875
84.872,0.48458,0.333498,-0.82256,26016.341797,-19875.939453,-121449.015625
84.923,0.542341,0.329547,-0.803809,25928.716797,-19832.708984,-121331.578125
84.974,0.550593,0.301887,-0.804796,21591.328125,-16547.228516,-118512.921875
85.024,0.616606,0.307814,-0.72782,21547.517578,-16547.228516,-118395.476562
85.075,0.619701,0.323619,-0.694266,18480.677734,-16806.609375,-117103.59375
85.125,0.652708,0.546873,-0.724859,18436.865234,-16763.378906,-116986.148438
85.176,0.690872,0.344364,-0.604461,14581.408203,-14774.798828,-114872.15625
85.228,0.756885,0.256446,-0.627159,14537.597656,-14774.798828,-114754.710938
85.28,0.795049,0.300899,-0.583736,11689.816406,-14774.798828,-108999.953125
85.332,0.706343,0.31868,-0.571894,11646.003906,-14731.570312,-108882.515625
85.384,0.78886,0.353255,-0.502813,8579.164062,-13737.279297,-105359.195312
85.436,0.757916,0.341401,-0.322215,8535.351562,-13694.048828,-105241.75
85.488,0.919856,0.347328,-0.434718,5205.640137,-11921.619141,-98077.664062
85.54,0.906447,0.391781,-0.418928,5161.828613,-11878.390625,-97960.21875
85.593,0.918824,0.389805,-0.33011,4154.151855,-9889.810547,-90796.132812
85.644,0.912635,0.391781,-0.23537,4110.340332,-9846.580078,-90796.132812
85.695,0.93739,0.345352,-0.205763,1569.244629,-8074.149902,-79873.84375
85.746,0.875503,0.367085,-0.091286,1525.432129,-8030.92041,-79873.84375
85.797,1.067354,0.475748,-0.021218,-1015.663574,-7079.859863,-68834.109375
85.848,0.956988,0.441174,0.034047,-1059.475586,-7036.630371,-68716.664062
85.899,0.993089,0.355231,-0.019244,-4126.31543,-6820.47998,-51334.953125
85.95,0.946674,0.289045,0.023192,-4126.31543,-6820.47998,-51217.507812
86.001,0.933265,0.389805,0.281753,-3863.443848,-8333.529297,-38885.886719
86.052,0.906447,0.194211,0.331096,-3907.255859,-8333.529297,-38768.445312
86.103,0.934296,0.271263,0.329123,-4652.05957,-8852.289062,-25732.15625
86.154,0.919856,0.305838,0.509721,-4652.05957,-8852.289062,-25614.71875
86.207,0.906447,0.189272,0.487023,-3863.443848,-11446.089844,-13283.09375
86.258,0.963177,0.157661,0.462351,-3863.443848,-11446.089844,-13283.09375
86.309,0.824961,0.158649,0.525511,-3600.571777,-12959.140625,-2948.023438
86.361,0.935327,0.155685,0.610382,-3600.571777,-12959.140625,-2948.023438
86.413,0.708406,0.042082,0.52255,-2592.895996,-14256.039062,2102.070312
86.464,0.961114,0.261385,0.714004,-2592.895996,-14256.039062,7269.601562
86.515,0.742445,-0.072508,0.667621,-489.919922,-16633.689453,7269.601562
86.567,0.764105,0.111232,0.682424,-489.919922,-27527.648438,13141.804688
86.618,0.784734,-0.095229,0.517616,-227.047852,-19097.798828,13141.804688
86.669,0.698092,0.000593,0.562025,-227.047852,-20654.080078,16782.570312
86.72,0.656833,-0.060654,0.659726,517.756348,-20654.080078,16782.570312
86.771,0.692935,-0.165366,0.751505,517.756348,-23464.029297,18896.5625
86.822,0.692935,-0.145609,0.737689,2094.987793,-23464.029297,18896.5625
86.873,0.690872,-0.16339,0.763348,2094.987793,-24760.929688,19718.671875
86.924,0.676431,-0.118937,0.781111,2620.731934,-24760.929688,19601.226562
86.976,0.557813,-0.155488,0.787032,3891.280762,-27052.119141,18896.5625
87.028,0.616606,-0.334288,0.755452,3891.280762,-27052.119141,18896.5625
87.079,0.619701,-0.24637,0.803809,3891.280762,-28349.019531,20423.335938
87.13,0.313357,-0.435049,0.557091,3847.468262,-28349.019531,20423.335938
87.181,0.615575,-0.318483,0.800849,3672.220215,-29645.919922,21128
87.232,0.621764,-0.371827,0.99625,3672.220215,-29645.919922,21010.554688
87.283,0.646519,-0.311568,0.642949,4679.895996,-30121.451172,19718.671875
87.334,0.578443,-0.601995,0.904471,4636.084473,-30121.451172,19601.226562
87.384,0.607323,-0.34713,0.642949,4417.023926,-31677.728516,13846.46875
87.435,0.562971,-0.60891,0.603474,4373.212402,-31677.728516,13729.023438
87.486,0.572254,-0.557542,0.557091,4154.151855,-34747.0625,6564.9375
87.537,0.586694,-0.67806,0.414981,4154.151855,-34747.0625,6447.5
87.588,0.52687,-0.16339,1.008092,4417.023926,-36043.960938,5742.835938
87.638,0.530995,-0.472587,0.693279,4417.023926,-36000.730469,5742.835938
87.689,0.501083,-0.596068,0.690319,4679.895996,-35525.199219,7974.265625
87.74,0.519649,-0.575324,0.647883,4679.895996,-35525.199219,7856.828125
87.79,0.50624,-0.541737,0.640975,5994.256348,-36043.960938,6564.9375
87.842,0.474265,-0.488393,0.476167,5950.443848,-36043.960938,6447.5
87.892,0.497989,-0.567421,0.571894,4942.768066,-37297.632812,5038.171875
87.943,0.575348,-0.754124,0.511694,4942.768066,-37254.402344,4920.726562
87.994,0.626921,-0.757088,0.481101,5205.640137,-36822.101562,1397.40625
88.044,0.635173,-0.913168,0.577815,5161.828613,-36822.101562,1279.960938
88.095,0.497989,-0.647437,0.489983,4417.023926,-36822.101562,-2243.359375
88.146,0.54853,-0.514077,0.409059,4417.023926,-36822.101562,-2360.804688
88.197,0.611449,-0.744246,0.38044,4942.768066,-38853.910156,-11051.65625
88.248,0.59082,-0.739307,0.563999,4942.768066,-38853.910156,-11169.101562
88.299,0.630015,-0.778821,0.372545,5205.640137,-39632.050781,-12460.984375
88.35,0.551625,-0.930949,0.326162,5161.828613,-39632.050781,-12578.429688
88.4,0.50624,-0.854885,0.195895,4942.768066,-39891.429688,-13987.757812
88.45,0.404126,-0.81142,0.252146,4942.768066,-39891.429688,-13987.757812
88.501,0.425786,-0.81142,0.256094,6520.000488,-40928.949219,-13987.757812
88.552,0.363899,-0.956633,0.185039,6520.000488,-40928.949219,-14105.203125
88.603,0.380402,-0.913168,0.113984,6782.872559,-43220.140625,-23500.726562
88.654,0.260753,-0.647437,-0.016283,6782.872559,-43220.140625,-23618.164062
88.705,0.332955,-1.010965,0.057732,8053.42041,-44257.660156,-25732.15625
88.755,0.452604,-0.88946,0.325175,8053.42041,-44257.660156,-25849.601562
88.806,0.396906,-0.961573,0.130761,8842.037109,-44517.042969,-29372.921875
88.857,0.369056,-1.005038,-0.032073,8798.224609,-44473.8125,-29372.921875
88.908,0.325735,-0.881557,-0.027139,8316.292969,-44257.660156,-27846.148438
88.959,0.507272,-0.920083,-0.170236,8316.292969,-44257.660156,-27963.59375
89.01,0.398969,-0.999111,-0.083391,9367.78125,-45251.949219,-34423.015625
89.061,0.286539,-0.88946,-0.276818,9367.78125,-45208.722656,-34657.902344
89.112,0.289634,-0.766966,-0.264976,9893.525391,-44992.570312,-48398.851562
89.163,0.286539,-0.904277,-0.399191,9893.525391,-44992.570312,-48516.296875
89.214,0.323672,-0.87563,-0.29853,10945.013672,-45251.949219,-52744.28125
89.265,0.267973,-0.927986,-0.406099,10945.013672,-45208.722656,-52861.722656
89.316,0.259722,-0.924034,-0.731767,11426.945312,-44733.191406,-60847.914062
89.367,0.271068,-0.876618,-0.447548,11426.945312,-44733.191406,-60847.914062
89.418,0.219495,-0.819322,-0.454456,11426.945312,-44733.191406,-60143.25
89.469,0.212274,-0.790675,-0.489983,11426.945312,-44689.960938,-60260.695312
89.52,0.208149,-0.853897,-0.400178,13004.177734,-44257.660156,-66720.117188
89.571,0.112223,-0.725477,-0.590644,13004.177734,-44214.429688,-66837.5625
89.622,0.181331,-0.831177,-0.607421,13529.919922,-43738.902344,-71065.546875
89.673,0.113254,-0.798577,-0.552156,13529.919922,-43738.902344,-71182.984375
89.723,0.138009,-0.776845,-0.586697,14581.408203,-43998.28125,-73296.984375
89.774,0.070964,-0.824262,-0.563999,14581.408203,-43998.28125,-73414.421875
89.825,0.073027,-0.782772,-0.61729,15589.083984,-44257.660156,-75410.96875
89.876,0.052398,-0.731404,-0.665647,15589.083984,-44214.429688,-75528.414062
89.927,0.066839,-0.709671,-0.685384,17166.316406,-42701.382812,-80578.507812
89.978,0.076122,-0.67806,-0.686371,17166.316406,-42658.152344,-80695.953125
90.029,0.01836,-0.70078,-0.734728,17166.316406,-41663.859375,-87860.039062
90.081,0.009077,-0.674108,-0.757426,17166.316406,-41620.632812,-87860.039062
90.133,0.279319,-0.61385,-0.850192,17692.060547,-41145.101562,-87860.039062
90.185,0.022486,-0.641509,-0.645909,17692.060547,-41101.871094,-87977.484375
90.237,0.001857,-0.61385,-0.703148,18217.804688,-39891.429688,-93732.234375
90.289,0.002888,-0.573348,-0.753479,18173.992188,-39848.199219,-93849.679688
90.341,-0.003301,-0.601008,-0.882759,17954.933594,-38335.152344,-99486.992188
90.392,0.009077,-0.581251,-0.779137,17954.933594,-38291.921875,-99369.546875
90.443,-0.007427,-0.574336,-0.834402,19225.480469,-37557.011719,-98077.664062
90.494,-0.003301,-0.560506,-0.770256,19181.667969,-37513.78125,-98077.664062
90.545,-0.101289,-0.670157,-0.828481,18962.609375,-36043.960938,-98782.328125
90.596,0.063744,-0.493332,-0.914339,18962.609375,-36000.730469,-98782.328125
90.647,-0.01671,-0.442952,-0.819599,19488.353516,-35006.441406,-101013.765625
90.698,0.010108,-0.210807,-0.855127,19488.353516,-34963.210938,-101013.765625
90.749,-0.030119,-0.446903,-0.90151,19488.353516,-33709.542969,-103949.867188
90.8,-0.025993,-0.384669,-0.894602,19488.353516,-33666.3125,-103949.867188
90.851,-0.008458,-0.392571,-0.929142,19488.353516,-33493.390625,-105359.195312
90.902,-0.035276,-0.348118,-0.929142,19444.541016,-33450.160156,-105359.195312
90.953,-0.000206,-0.313543,-0.925195,18743.548828,-31158.970703,-107590.625
91.004,-0.027024,-0.225625,-0.968617,18743.548828,-31115.740234,-107590.625
91.056,-0.024961,-0.233528,-0.906444,19488.353516,-28089.638672,-108999.953125
91.107,-0.021867,-0.165366,-0.971578,19444.541016,-28046.410156,-108999.953125
91.158,-0.022898,-0.104119,-0.991315,18962.609375,-25539.068359,-111231.390625
91.208,-0.042496,-0.055715,-0.960722,18962.609375,-25495.839844,-111231.390625
91.26,-0.028056,-0.006322,-0.98342,19225.480469,-22210.359375,-114872.15625
91.311,-0.021867,0.059864,-0.941972,19181.667969,-22167.128906,-114754.710938
91.362,-0.024961,0.157661,-0.98046,18962.609375,-18838.419922,-113462.828125
91.412,-0.033213,0.149758,-0.955788,18962.609375,-18795.189453,-113345.382812
91.463,-0.03115,0.161612,-0.936051,19225.480469,-15769.089844,-108295.289062
91.514,-0.01671,0.209029,-0.938024,19225.480469,-15725.859375,-108295.289062
91.566,-0.020835,0.284106,-0.989342,19225.480469,-13737.279297,-110526.726562
91.617,-0.007427,0.21298,-0.902497,19181.667969,-13694.048828,-110526.726562
91.668,-0.039402,0.328559,-0.950854,18217.804688,-13477.900391,-111936.054688
91.719,-0.011552,0.321644,-0.891641,18217.804688,-13434.669922,-111818.609375
91.77,-0.048685,0.413514,-0.949867,19751.224609,-10667.949219,-110526.726562
91.821,-0.010521,0.377951,-0.829468,19707.412109,-10624.720703,-110409.28125
91.872,-0.046622,0.439198,-0.884733,18743.548828,-8074.149902,-107590.625
91.923,-0.046622,0.436234,-0.887694,18743.548828,-8030.92041,-107473.1875
91.974,-0.098195,0.546873,-0.865982,20014.097656,-5264.199707,-101718.429688
92.025,-0.08066,0.504396,-0.72782,20014.097656,-5220.970215,-101718.429688
92.077,-0.077566,0.558728,-0.789993,21328.457031,-3751.149902,-102423.09375
92.128,-0.123981,0.619974,-0.792954,21328.457031,-3707.919922,-102305.648438
92.179,-0.129139,0.58046,-0.74361,22117.072266,-2194.870117,-100191.65625
92.23,-0.114698,0.602193,-0.729794,22117.072266,-2151.640137,-100074.210938
92.281,-0.17968,0.675294,-0.735715,22599.005859,-422.439941,-97373
92.332,-0.144611,0.588363,-0.740649,22599.005859,-422.439941,-97373
92.382,-0.177617,0.714808,-0.700188,23124.748047,-422.439941,-98077.664062
92.433,-0.17246,0.647634,-0.692293,23124.748047,-379.209961,-97960.21875
92.484,-0.195152,0.654549,-0.66466,23913.365234,355.699951,-95963.671875
92.535,-0.506653,0.768152,-0.713017,23913.365234,398.929932,-95963.671875
92.586,-0.227127,0.668379,-0.616303,23913.365234,1652.599976,-94554.34375
92.637,-0.282826,0.766176,-0.604461,23913.365234,1695.829956,-94554.34375
92.688,-0.266323,0.670355,-0.595579,25753.470703,2430.73999,-90091.46875
92.739,-0.310676,0.773091,-0.463338,25753.470703,2473.969971,-90091.46875
92.79,-0.330273,0.72765,-0.571894,26498.271484,4203.169922,-87860.039062
92.842,-0.349871,0.785933,-0.243265,26498.271484,4203.169922,-87860.039062
92.893,-0.384941,0.76914,-0.429784,28338.376953,4721.929688,-86450.710938
92.944,-0.396287,0.71382,-0.622224,28338.376953,4721.929688,-86450.710938
92.996,-0.421042,0.834338,-0.533406,29915.607422,6018.830078,-83514.609375
93.047,-0.373595,0.779018,-0.454456,29915.607422,6018.830078,-83514.609375
93.098,-0.378752,0.808654,-0.346886,29915.607422,6796.969727,-80578.507812
93.148,-0.427231,0.758273,-0.438666,29915.607422,6796.969727,-80578.507812
93.199,-0.460237,0.756298,-0.223527,31186.158203,7272.5,-77642.40625
93.25,-0.49737,0.843228,-0.384388,31186.158203,7272.5,-77642.40625
93.3,-0.493244,0.782969,-0.233396,32237.646484,8310.019531,-72592.3125
93.351,-0.473646,0.823471,-0.319254,32237.646484,8310.019531,-72592.3125
93.402,-0.501496,0.848168,-0.115958,33026.257812,8828.779297,-71770.203125
93.454,-0.499433,0.814581,-0.212671,33026.257812,8828.779297,-71770.203125
93.505,-0.508716,0.84718,-0.22254,33771.0625,9606.919922,-68129.445312
93.557,-0.509747,0.75037,-0.116945,33771.0625,9606.919922,-68129.445312
93.608,-0.515936,0.857058,-0.163328,34822.550781,9606.919922,-63784.015625
93.659,-0.531408,0.783957,-0.043916,34822.550781,9606.919922,-63784.015625
93.711,-0.526251,0.851131,-0.122866,35085.421875,9606.919922,-57911.816406
93.763,-0.531408,0.785933,0.015297,35085.421875,9606.919922,-57911.816406
93.814,-0.524188,0.841253,-0.078457,35348.296875,10125.679688,-55680.378906
93.865,-0.532439,0.779018,0.078457,35348.296875,10125.679688,-55680.378906
93.917,-0.531408,0.824459,-0.01431,36399.78125,10601.209961,-51334.953125
