timestamp(ms),AccelX,AccelY,AccelZ,Accelx,Accely,Accelz,
"1739559512.977",,,,"240",,,
"1739559512.978",,,,,"-362",,
"1739559512.98",,,,,,"-851",
"1739559512.987","-63.0035",,,,,,
"1739559512.989",,"-12427.784",,,,,
"1739559512.991",,,"-40545.688",,,,
"1739559512.992",,,,"240",,,
"1739559512.994",,,,,"-362",,
"1739559512.996",,,,,,"-851",
"1739559513.003","-63.0035",,,,,,
"1739559513.005",,"-12427.784",,,,,
"1739559513.007",,,"-40545.688",,,,
"1739559513.008",,,,"240",,,
"1739559513.01",,,,,"-362",,
"1739559513.012",,,,,,"-851",
"1739559513.019","-63.0035",,,,,,
"1739559513.021",,"-12427.784",,,,,
"1739559513.023",,,"-40545.688",,,,
"1739559513.024",,,,"240",,,
"1739559513.026",,,,,"-362",,
"1739559513.028",,,,,,"-851",
"1739559513.034","-63.0035",,,,,,
"1739559513.036",,"-12427.784",,,,,
"1739559513.038",,,"-40545.688",,,,
"1739559513.04",,,,"240",,,
"1739559513.041",,,,,"-362",,
"1739559513.043",,,,,,"-851",
"1739559513.05","-63.0035",,,,,,
"1739559513.052",,"-12427.784",,,,,
"1739559513.054",,,"-40545.688",,,,
"1739559513.056",,,,"240",,,
"1739559513.057",,,,,"-362",,
"1739559513.06",,,,,,"-851",
"1739559513.066","-63.0035",,,,,,
"1739559513.068",,"-12427.784",,,,,
"1739559513.07",,,"-40545.688",,,,
"1739559513.072",,,,"240",,,
"1739559513.074",,,,,"-362",,
"1739559513.075",,,,,,"-851",
"1739559513.082","-1071.606",,,,,,
"1739559513.084",,"-9787.588",,,,,
"1739559513.086",,,"-42873.372",,,,
"1739559513.088",,,,"216",,,
"1739559513.089",,,,,"-292",,
"1739559513.091",,,,,,"-888",
"1739559513.098","-1071.606",,,,,,
"1739559513.1",,"-9787.588",,,,,
"1739559513.102",,,"-42873.372",,,,
"1739559513.103",,,,"216",,,
"1739559513.105",,,,,"-292",,
"1739559513.107",,,,,,"-888",
"1739559513.114","-1071.606",,,,,,
"1739559513.116",,"-9787.588",,,,,
"1739559513.118",,,"-42873.372",,,,
"1739559513.12",,,,"216",,,
"1739559513.121",,,,,"-292",,
"1739559513.123",,,,,,"-888",
"1739559513.13","-1071.606",,,,,,
"1739559513.132",,"-9787.588",,,,,
"1739559513.134",,,"-42873.372",,,,
"1739559513.136",,,,"216",,,
"1739559513.138",,,,,"-292",,
"1739559513.139",,,,,,"-888",
"1739559513.146","-1071.606",,,,,,
"1739559513.148",,"-9787.588",,,,,
"1739559513.149",,,"-42873.372",,,,
"1739559513.151",,,,"216",,,
"1739559513.153",,,,,"-292",,
"1739559513.155",,,,,,"-888",
"1739559513.162","-1071.606",,,,,,
"1739559513.164",,"-9787.588",,,,,
"1739559513.165",,,"-42873.372",,,,
"1739559513.167",,,,"216",,,
"1739559513.169",,,,,"-292",,
"1739559513.171",,,,,,"-888",
"1739559513.178","-567.321",,,,,,
"1739559513.179",,"-8467.489",,,,,
"1739559513.181",,,"-43628.292",,,,
"1739559513.183",,,,"228",,,
"1739559513.185",,,,,"-257",,
"1739559513.186",,,,,,"-900",
"1739559513.193","-567.321",,,,,,
"1739559513.194",,"-8467.489",,,,,
"1739559513.196",,,"-43628.292",,,,
"1739559513.198",,,,"228",,,
"1739559513.2",,,,,"-257",,
"1739559513.202",,,,,,"-900",
"1739559513.209","-567.321",,,,,,
"1739559513.211",,"-8467.489",,,,,
"1739559513.212",,,"-43628.292",,,,
"1739559513.214",,,,"228",,,
"1739559513.216",,,,,"-257",,
"1739559513.218",,,,,,"-900",
"1739559513.225","-567.321",,,,,,
"1739559513.227",,"-8467.489",,,,,
"1739559513.229",,,"-43628.292",,,,
"1739559513.23",,,,"228",,,
"1739559513.232",,,,,"-257",,
"1739559513.234",,,,,,"-900",
"1739559513.24","-567.321",,,,,,
"1739559513.242",,"-8467.489",,,,,
"1739559513.244",,,"-43628.292",,,,
"1739559513.245",,,,"228",,,
"1739559513.247",,,,,"-257",,
"1739559513.249",,,,,,"-900",
"1739559513.255","-567.321",,,,,,
"1739559513.257",,"-8467.489",,,,,
"1739559513.259",,,"-43628.292",,,,
"1739559513.261",,,,"228",,,
"1739559513.263",,,,,"-257",,
"1739559513.264",,,,,,"-900",
"1739559513.271","-567.321",,,,,,
"1739559513.273",,"-8693.792",,,,,
"1739559513.275",,,"-43691.204",,,,
"1739559513.276",,,,"228",,,
"1739559513.278",,,,,"-263",,
"1739559513.28",,,,,,"-901",
"1739559513.286","-819.464",,,,,,
"1739559513.288",,"-8693.792",,,,,
"1739559513.29",,,"-43691.204",,,,
"1739559513.292",,,,"222",,,
"1739559513.293",,,,,"-263",,
"1739559513.295",,,,,,"-901",
"1739559513.302","-819.464",,,,,,
"1739559513.304",,"-8693.792",,,,,
"1739559513.305",,,"-43691.204",,,,
"1739559513.307",,,,"222",,,
"1739559513.309",,,,,"-263",,
"1739559513.311",,,,,,"-901",
"1739559513.317","-819.464",,,,,,
"1739559513.319",,"-8693.792",,,,,
"1739559513.321",,,"-43691.204",,,,
"1739559513.323",,,,"222",,,
"1739559513.324",,,,,"-263",,
"1739559513.326",,,,,,"-901",
"1739559513.332","-819.464",,,,,,
"1739559513.334",,"-8693.792",,,,,
"1739559513.336",,,"-43691.204",,,,
"1739559513.338",,,,"222",,,
"1739559513.34",,,,,"-263",,
"1739559513.341",,,,,,"-901",
"1739559513.349","-819.464",,,,,,
"1739559513.351",,"-8693.792",,,,,
"1739559513.353",,,"-43691.204",,,,
"1739559513.355",,,,"222",,,
"1739559513.356",,,,,"-263",,
"1739559513.358",,,,,,"-901",
"1739559513.365","-819.464",,,,,,
"1739559513.367",,"-8693.792",,,,,
"1739559513.369",,,"-43691.204",,,,
"1739559513.371",,,,"222",,,
"1739559513.372",,,,,"-263",,
"1739559513.374",,,,,,"-901",
"1739559513.38","147.083",,,,,,
"1739559513.382",,"-9561.285",,,,,
"1739559513.384",,,"-43250.832",,,,
"1739559513.386",,,,"245",,,
"1739559513.388",,,,,"-286",,
"1739559513.389",,,,,,"-894",
"1739559513.396","147.083",,,,,,
"1739559513.399",,"-9561.285",,,,,
"1739559513.4",,,"-43250.832",,,,
"1739559513.401",,,,"245",,,
"1739559513.403",,,,,"-286",,
"1739559513.405",,,,,,"-894",
"1739559513.412","147.083",,,,,,
"1739559513.414",,"-9561.285",,,,,
"1739559513.416",,,"-43250.832",,,,
"1739559513.418",,,,"245",,,
"1739559513.419",,,,,"-286",,
"1739559513.421",,,,,,"-894",
"1739559513.428","147.083",,,,,,
"1739559513.429",,"-9561.285",,,,,
"1739559513.431",,,"-43250.832",,,,
"1739559513.433",,,,"245",,,
"1739559513.435",,,,,"-286",,
"1739559513.436",,,,,,"-894",
"1739559513.443","147.083",,,,,,
"1739559513.445",,"-9561.285",,,,,
"1739559513.447",,,"-43250.832",,,,
"1739559513.448",,,,"245",,,
"1739559513.45",,,,,"-286",,
"1739559513.452",,,,,,"-894",
"1739559513.459","147.083",,,,,,
"1739559513.46",,"-9561.285",,,,,
"1739559513.462",,,"-43250.832",,,,
"1739559513.464",,,,"245",,,
"1739559513.466",,,,,"-286",,
"1739559513.467",,,,,,"-894",
"1739559513.474","-63.0035",,,,,,
"1739559513.476",,"-14426.791",,,,,
"1739559513.478",,,"-37840.548",,,,
"1739559513.479",,,,"240",,,
"1739559513.481",,,,,"-415",,
"1739559513.483",,,,,,"-808",
"1739559513.489","-63.0035",,,,,,
"1739559513.491",,"-14426.791",,,,,
"1739559513.493",,,"-37840.548",,,,
"1739559513.495",,,,"240",,,
"1739559513.497",,,,,"-415",,
"1739559513.498",,,,,,"-808",
"1739559513.506","-63.0035",,,,,,
"1739559513.508",,"-14426.791",,,,,
"1739559513.51",,,"-37840.548",,,,
"1739559513.511",,,,"240",,,
"1739559513.513",,,,,"-415",,
"1739559513.515",,,,,,"-808",
"1739559513.521","-63.0035",,,,,,
"1739559513.523",,"-14426.791",,,,,
"1739559513.525",,,"-37840.548",,,,
"1739559513.527",,,,"240",,,
"1739559513.529",,,,,"-415",,
"1739559513.53",,,,,,"-808",
"1739559513.537","-63.0035",,,,,,
"1739559513.539",,"-14426.791",,,,,
"1739559513.54",,,"-37840.548",,,,
"1739559513.542",,,,"240",,,
"1739559513.544",,,,,"-415",,
"1739559513.546",,,,,,"-808",
"1739559513.553","-63.0035",,,,,,
"1739559513.555",,"-14426.791",,,,,
"1739559513.556",,,"-37840.548",,,,
"1739559513.558",,,,"240",,,
"1739559513.56",,,,,"-415",,
"1739559513.562",,,,,,"-808",
"1739559513.569","-63.0035",,,,,,
"1739559513.571",,"-14426.791",,,,,
"1739559513.573",,,"-21735.508",,,,
"1739559513.574",,,,"240",,,
"1739559513.576",,,,,"-415",,
"1739559513.578",,,,,,"-552",
"1739559513.584","651.368",,,,,,
"1739559513.586",,"-19254.58",,,,,
"1739559513.588",,,"-28781.462",,,,
"1739559513.59",,,,"257",,,
"1739559513.591",,,,,"-543",,
"1739559513.593",,,,,,"-664",
"1739559513.6","651.368",,,,,,
"1739559513.602",,"-19254.58",,,,,
"1739559513.604",,,"-28781.462",,,,
"1739559513.605",,,,"257",,,
"1739559513.608",,,,,"-543",,
"1739559513.609",,,,,,"-664",
"1739559513.615","651.368",,,,,,
"1739559513.617",,"-19254.58",,,,,
"1739559513.619",,,"-28781.462",,,,
"1739559513.621",,,,"257",,,
"1739559513.622",,,,,"-543",,
"1739559513.624",,,,,,"-664",
"1739559513.631","651.368",,,,,,
"1739559513.633",,"-19254.58",,,,,
"1739559513.634",,,"-28781.462",,,,
"1739559513.636",,,,"257",,,
"1739559513.638",,,,,"-543",,
"1739559513.64",,,,,,"-664",
"1739559513.647","651.368",,,,,,
"1739559513.649",,"-19254.58",,,,,
"1739559513.651",,,"-28781.462",,,,
"1739559513.652",,,,"257",,,
"1739559513.654",,,,,"-543",,
"1739559513.656",,,,,,"-664",
"1739559513.663","651.368",,,,,,
"1739559513.665",,"-19254.58",,,,,
"1739559513.667",,,"-28781.462",,,,
"1739559513.669",,,,"257",,,
"1739559513.671",,,,,"-543",,
"1739559513.672",,,,,,"-664",
"1739559513.679","903.511",,,,,,
"1739559513.681",,"-23441.178",,,,,
"1739559513.683",,,"-17835.007",,,,
"1739559513.684",,,,"263",,,
"1739559513.686",,,,,"-654",,
"1739559513.688",,,,,,"-490",
"1739559513.695","903.511",,,,,,
"1739559513.696",,"-23441.178",,,,,
"1739559513.698",,,"-17835.007",,,,
"1739559513.7",,,,"263",,,
"1739559513.702",,,,,"-654",,
"1739559513.704",,,,,,"-490",
"1739559513.711","903.511",,,,,,
"1739559513.712",,"-23441.178",,,,,
"1739559513.714",,,"-17835.007",,,,
"1739559513.716",,,,"263",,,
"1739559513.718",,,,,"-654",,
"1739559513.72",,,,,,"-490",
"1739559513.727","903.511",,,,,,
"1739559513.729",,"-23441.178",,,,,
"1739559513.731",,,"-17835.007",,,,
"1739559513.732",,,,"263",,,
"1739559513.734",,,,,"-654",,
"1739559513.736",,,,,,"-490",
"1739559513.742","903.511",,,,,,
"1739559513.744",,"-23441.178",,,,,
"1739559513.746",,,"-17835.007",,,,
"1739559513.747",,,,"263",,,
"1739559513.749",,,,,"-654",,
"1739559513.751",,,,,,"-490",
"1739559513.758","903.511",,,,,,
"1739559513.76",,"-23441.178",,,,,
"1739559513.762",,,"-17835.007",,,,
"1739559513.763",,,,"263",,,
"1739559513.765",,,,,"-654",,
"1739559513.767",,,,,,"-490",
"1739559513.774","903.511",,,,,,
"1739559513.776",,"-24949.862",,,,,
"1739559513.778",,,"-6133.754",,,,
"1739559513.779",,,,"263",,,
"1739559513.781",,,,,"-694",,
"1739559513.783",,,,,,"-304",
"1739559513.789","2878.63",,,,,,
"1739559513.791",,"-24949.862",,,,,
"1739559513.793",,,"-6133.754",,,,
"1739559513.795",,,,"310",,,
"1739559513.796",,,,,"-694",,
"1739559513.798",,,,,,"-304",
"1739559513.805","2878.63",,,,,,
"1739559513.807",,"-24949.862",,,,,
"1739559513.809",,,"-6133.754",,,,
"1739559513.81",,,,"310",,,
"1739559513.812",,,,,"-694",,
"1739559513.814",,,,,,"-304",
"1739559513.821","2878.63",,,,,,
"1739559513.823",,"-24949.862",,,,,
"1739559513.825",,,"-6133.754",,,,
"1739559513.826",,,,"310",,,
"1739559513.828",,,,,"-694",,
"1739559513.83",,,,,,"-304",
"1739559513.837","2878.63",,,,,,
"1739559513.838",,"-24949.862",,,,,
"1739559513.84",,,"-6133.754",,,,
"1739559513.842",,,,"310",,,
"1739559513.844",,,,,"-694",,
"1739559513.845",,,,,,"-304",
"1739559513.852","2878.63",,,,,,
"1739559513.854",,"-24949.862",,,,,
"1739559513.856",,,"-6133.754",,,,
"1739559513.857",,,,"310",,,
"1739559513.859",,,,,"-694",,
"1739559513.861",,,,,,"-304",
"1739559513.867","2878.63",,,,,,
"1739559513.869",,"-24949.862",,,,,
"1739559513.871",,,"-6133.754",,,,
"1739559513.873",,,,"310",,,
"1739559513.874",,,,,"-694",,
"1739559513.876",,,,,,"-304",
"1739559513.882","3088.749",,,,,,
"1739559513.884",,"-24534.972",,,,,
"1739559513.886",,,"2107.495",,,,
"1739559513.888",,,,"315",,,
"1739559513.889",,,,,"-683",,
"1739559513.891",,,,,,"-173",
"1739559513.898","3088.749",,,,,,
"1739559513.9",,"-24534.972",,,,,
"1739559513.902",,,"2107.495",,,,
"1739559513.903",,,,"315",,,
"1739559513.905",,,,,"-683",,
"1739559513.907",,,,,,"-173",
"1739559513.914","3088.749",,,,,,
"1739559513.916",,"-24534.972",,,,,
"1739559513.918",,,"2107.495",,,,
"1739559513.92",,,,"315",,,
"1739559513.921",,,,,"-683",,
"1739559513.923",,,,,,"-173",
"1739559513.929","3088.749",,,,,,
"1739559513.931",,"-24534.972",,,,,
"1739559513.933",,,"2107.495",,,,
"1739559513.935",,,,"315",,,
"1739559513.937",,,,,"-683",,
"1739559513.938",,,,,,"-173",
"1739559513.945","3088.749",,,,,,
"1739559513.947",,"-24534.972",,,,,
"1739559513.948",,,"2107.495",,,,
"1739559513.95",,,,"315",,,
"1739559513.952",,,,,"-683",,
"1739559513.954",,,,,,"-173",
"1739559513.961","3088.749",,,,,,
"1739559513.962",,"-24534.972",,,,,
"1739559513.964",,,"2107.495",,,,
"1739559513.966",,,,"315",,,
"1739559513.968",,,,,"-683",,
"1739559513.969",,,,,,"-173",
"1739559513.976","3593.035",,,,,,
"1739559513.978",,"-23856.0066",,,,,
"1739559513.98",,,"10663.296",,,,
"1739559513.981",,,,"327",,,
"1739559513.983",,,,,"-665",,
"1739559513.985",,,,,,"-37",
"1739559513.992","3593.035",,,,,,
"1739559513.994",,"-23856.0066",,,,,
"1739559513.996",,,"10663.296",,,,
"1739559513.997",,,,"327",,,
"1739559513.999",,,,,"-665",,
"1739559514.001",,,,,,"-37",
"1739559514.008","3593.035",,,,,,
"1739559514.01",,"-23856.0066",,,,,
"1739559514.012",,,"10663.296",,,,
"1739559514.013",,,,"327",,,
"1739559514.015",,,,,"-665",,
"1739559514.017",,,,,,"-37",
"1739559514.023","3593.035",,,,,,
"1739559514.025",,"-23856.0066",,,,,
"1739559514.027",,,"10663.296",,,,
"1739559514.028",,,,"327",,,
"1739559514.03",,,,,"-665",,
"1739559514.032",,,,,,"-37",
"1739559514.038","3593.035",,,,,,
"1739559514.04",,"-23856.0066",,,,,
"1739559514.042",,,"10663.296",,,,
"1739559514.044",,,,"327",,,
"1739559514.046",,,,,"-665",,
"1739559514.047",,,,,,"-37",
"1739559514.055","3593.035",,,,,,
"1739559514.057",,"-23856.0066",,,,,
"1739559514.059",,,"10663.296",,,,
"1739559514.061",,,,"327",,,
"1739559514.062",,,,,"-665",,
"1739559514.064",,,,,,"-37",
"1739559514.071","3593.035",,,,,,
"1739559514.073",,"-23856.0066",,,,,
"1739559514.074",,,"10663.296",,,,
"1739559514.076",,,,"327",,,
"1739559514.078",,,,,"-665",,
"1739559514.079",,,,,,"-37",
"1739559514.086","3088.749",,,,,,
"1739559514.088",,"-20348.376",,,,,
"1739559514.09",,,"21546.778",,,,
"1739559514.091",,,,"315",,,
"1739559514.093",,,,,"-572",,
"1739559514.095",,,,,,"136",
"1739559514.102","3088.749",,,,,,
"1739559514.104",,"-20348.376",,,,,
"1739559514.106",,,"21546.778",,,,
"1739559514.108",,,,"315",,,
"1739559514.109",,,,,"-572",,
"1739559514.111",,,,,,"136",
"1739559514.119","3088.749",,,,,,
"1739559514.12",,"-20348.376",,,,,
"1739559514.122",,,"21546.778",,,,
"1739559514.123",,,,"315",,,
"1739559514.125",,,,,"-572",,
"1739559514.126",,,,,,"136",
"1739559514.133","3088.749",,,,,,
"1739559514.135",,"-20348.376",,,,,
"1739559514.137",,,"21546.778",,,,
"1739559514.138",,,,"315",,,
"1739559514.14",,,,,"-572",,
"1739559514.142",,,,,,"136",
"1739559514.149","3088.749",,,,,,
"1739559514.151",,"-20348.376",,,,,
"1739559514.153",,,"21546.778",,,,
"1739559514.154",,,,"315",,,
"1739559514.156",,,,,"-572",,
"1739559514.158",,,,,,"136",
"1739559514.164","3088.749",,,,,,
"1739559514.166",,"-20348.376",,,,,
"1739559514.168",,,"21546.778",,,,
"1739559514.17",,,,"315",,,
"1739559514.171",,,,,"-572",,
"1739559514.173",,,,,,"136",
"1739559514.18","3845.177",,,,,,
"1739559514.182",,"-17066.988",,,,,
"1739559514.183",,,"28592.73",,,,
"1739559514.185",,,,"333",,,
"1739559514.187",,,,,"-485",,
"1739559514.188",,,,,,"248",
"1739559514.196","3845.177",,,,,,
"1739559514.197",,"-17066.988",,,,,
"1739559514.199",,,"28592.73",,,,
"1739559514.201",,,,"333",,,
"1739559514.203",,,,,"-485",,
"1739559514.204",,,,,,"248",
"1739559514.212","3845.177",,,,,,
"1739559514.213",,"-17066.988",,,,,
"1739559514.215",,,"28592.73",,,,
"1739559514.217",,,,"333",,,
"1739559514.219",,,,,"-485",,
"1739559514.22",,,,,,"248",
"1739559514.227","3845.177",,,,,,
"1739559514.229",,"-17066.988",,,,,
"1739559514.231",,,"28592.73",,,,
"1739559514.232",,,,"333",,,
"1739559514.234",,,,,"-485",,
"1739559514.236",,,,,,"248",
"1739559514.242","3845.177",,,,,,
"1739559514.244",,"-17066.988",,,,,
"1739559514.246",,,"28592.73",,,,
"1739559514.248",,,,"333",,,
"1739559514.249",,,,,"-485",,
"1739559514.251",,,,,,"248",
"1739559514.259","3845.177",,,,,,
"1739559514.261",,"-17066.988",,,,,
"1739559514.263",,,"28592.73",,,,
"1739559514.264",,,,"333",,,
"1739559514.267",,,,,"-485","248",
"1739559514.274","3845.177",,,,,,
"1739559514.276",,"-11560.291",,,,,
"1739559514.278",,,"34443.392",,,,
"1739559514.279",,,,"333",,,
"1739559514.281",,,,,"-339",,
"1739559514.283",,,,,,"341",
"1739559514.289","4097.32",,,,,,
"1739559514.291",,"-11560.291",,,,,
"1739559514.293",,,"34443.392",,,,
"1739559514.294",,,,"339",,,
"1739559514.296",,,,,"-339",,
"1739559514.298",,,,,,"341",
"1739559514.305","4097.32",,,,,,
"1739559514.307",,"-11560.291",,,,,
"1739559514.309",,,"34443.392",,,,
"1739559514.31",,,,"339",,,
"1739559514.312",,,,,"-339",,
"1739559514.314",,,,,,"341",
"1739559514.32","4097.32",,,,,,
"1739559514.322",,"-11560.291",,,,,
"1739559514.324",,,"34443.392",,,,
"1739559514.326",,,,"339",,,
"1739559514.327",,,,,"-339",,
"1739559514.329",,,,,,"341",
"1739559514.336","4097.32",,,,,,
"1739559514.338",,"-11560.291",,,,,
"1739559514.339",,,"34443.392",,,,
"1739559514.341",,,,"339",,,
"1739559514.343",,,,,"-339",,
"1739559514.344",,,,,,"341",
"1739559514.352","4097.32",,,,,,
"1739559514.354",,"-11560.291",,,,,
"1739559514.356",,,"34443.392",,,,
"1739559514.357",,,,"339",,,
"1739559514.359",,,,,"-339",,
"1739559514.361",,,,,,"341",
"1739559514.367","4097.32",,,,,,
"1739559514.369",,"-11560.291",,,,,
"1739559514.371",,,"34443.392",,,,
"1739559514.373",,,,"339",,,
"1739559514.374",,,,,"-339",,
"1739559514.376",,,,,,"341",
"1739559514.382","3340.892",,,,,,
"1739559514.384",,"-6921.0088",,,,,
"1739559514.386",,,"37588.904",,,,
"1739559514.388",,,,"321",,,
"1739559514.389",,,,,"-216",,
"1739559514.391",,,,,,"391",
"1739559514.398","3340.892",,,,,,
"1739559514.4",,"-6921.0088",,,,,
"1739559514.402",,,"37588.904",,,,
"1739559514.404",,,,"321",,,
"1739559514.405",,,,,"-216",,
"1739559514.407",,,,,,"391",
"1739559514.414","3340.892",,,,,,
"1739559514.416",,"-6921.0088",,,,,
"1739559514.417",,,"37588.904",,,,
"1739559514.419",,,,"321",,,
"1739559514.421",,,,,"-216",,
"1739559514.422",,,,,,"391",
"1739559514.429","3340.892",,,,,,
"1739559514.431",,"-6921.0088",,,,,
"1739559514.433",,,"37588.904",,,,
"1739559514.435",,,,"321",,,
"1739559514.437",,,,,"-216",,
"1739559514.438",,,,,,"391",
"1739559514.445","3340.892",,,,,,
"1739559514.447",,"-6921.0088",,,,,
"1739559514.449",,,"37588.904",,,,
"1739559514.451",,,,"321",,,
"1739559514.453",,,,,"-216",,
"1739559514.454",,,,,,"391",
"1739559514.461","3340.892",,,,,,
"1739559514.463",,"-6921.0088",,,,,
"1739559514.464",,,"37588.904",,,,
"1739559514.466",,,,"321",,,
"1739559514.468",,,,,"-216",,
"1739559514.469",,,,,,"391",
"1739559514.476","2878.63",,,,,,
"1739559514.478",,"-2093.299",,,,,
"1739559514.48",,,"37588.904",,,,
"1739559514.481",,,,"310",,,
"1739559514.483",,,,,"-88",,
"1739559514.485",,,,,,"391",
"1739559514.492","2878.63",,,,,,
"1739559514.494",,"-2093.299",,,,,
"1739559514.496",,,"37588.904",,,,
"1739559514.498",,,,"310",,,
"1739559514.499",,,,,"-88",,
"1739559514.501",,,,,,"391",
"1739559514.508","2878.63",,,,,,
"1739559514.509",,"-2093.299",,,,,
"1739559514.511",,,"37588.904",,,,
"1739559514.513",,,,"310",,,
"1739559514.515",,,,,"-88",,
"1739559514.516",,,,,,"391",
"1739559514.523","2878.63",,,,,,
"1739559514.525",,"-2093.299",,,,,
"1739559514.526",,,"37588.904",,,,
"1739559514.528",,,,"310",,,
"1739559514.53",,,,,"-88",,
"1739559514.531",,,,,,"391",
"1739559514.539","2878.63",,,,,,
"1739559514.541",,"-2093.299",,,,,
"1739559514.542",,,"37588.904",,,,
"1739559514.544",,,,"310",,,
"1739559514.546",,,,,"-88",,
"1739559514.547",,,,,,"391",
"1739559514.554","2878.63",,,,,,
"1739559514.556",,"-2093.299",,,,,
"1739559514.557",,,"37588.904",,,,
"1739559514.559",,,,"310",,,
"1739559514.561",,,,,"-88",,
"1739559514.562",,,,,,"391",
"1739559514.569","2878.63",,,,,,
"1739559514.571",,"-2093.299",,,,,
"1739559514.573",,,"37588.904",,,,
"1739559514.574",,,,"310",,,
"1739559514.576",,,,,"-88",,
"1739559514.577",,,,,,"391",
"1739559514.584","1407.797",,,,,,
"1739559514.586",,"-546.897",,,,,
"1739559514.588",,,"37211.44",,,,
"1739559514.589",,,,"275",,,
"1739559514.595",,,,,"-47",,
"1739559514.598",,,,,,"385",
"1739559514.601","1407.797","-546.897",,,,,
"1739559514.605",,,"37211.44","275",,,
"1739559514.606",,,,,"-47",,
"1739559514.608",,,,,,"385",
"1739559514.615","1407.797",,,,,,
"1739559514.616",,"-546.897",,,,,
"1739559514.618",,,"37211.44",,,,
"1739559514.62",,,,"275",,,
"1739559514.622",,,,,"-47",,
"1739559514.623",,,,,,"385",
"1739559514.63","1407.797",,,,,,
"1739559514.632",,"-546.897",,,,,
"1739559514.634",,,"37211.44",,,,
"1739559514.635",,,,"275",,,
"1739559514.637",,,,,"-47",,
"1739559514.639",,,,,,"385",
"1739559514.645","1407.797",,,,,,
"1739559514.647",,"-546.897",,,,,
"1739559514.649",,,"37211.44",,,,
"1739559514.65",,,,"275",,,
"1739559514.652",,,,,"-47",,
"1739559514.654",,,,,,"385",
"1739559514.661","1407.797",,,,,,
"1739559514.662",,"-546.897",,,,,
"1739559514.664",,,"37211.44",,,,
"1739559514.666",,,,"275",,,
"1739559514.667",,,,,"-47",,
"1739559514.67",,,,,,"385",
"1739559514.676","1407.797",,,,,,
"1739559514.678",,"773.2",,,,,
"1739559514.68",,,"37211.44",,,,
"1739559514.681",,,,"275",,,
"1739559514.683",,,,,"-12",,
"1739559514.685",,,,,,"385",
"1739559514.691","-567.321",,,,,,
"1739559514.694",,"773.2",,,,,
"1739559514.695",,,"37211.44",,,,
"1739559514.699",,,,"228",,,
"1739559514.7",,,,,"-12","385",
"1739559514.706","-567.321",,,,,,
"1739559514.708",,"773.2",,,,,
"1739559514.71",,,"37211.44",,,,
"1739559514.712",,,,"228",,,
"1739559514.713",,,,,"-12",,
"1739559514.715",,,,,,"385",
"1739559514.721","-567.321",,,,,,
"1739559514.723",,"773.2",,,,,
"1739559514.725",,,"37211.44",,,,
"1739559514.727",,,,"228",,,
"1739559514.728",,,,,"-12",,
"1739559514.73",,,,,,"385",
"1739559514.736","-567.321",,,,,,
"1739559514.738",,"773.2",,,,,
"1739559514.74",,,"37211.44",,,,
"1739559514.741",,,,"228",,,
"1739559514.743",,,,,"-12",,
"1739559514.745",,,,,,"385",
"1739559514.753","-567.321",,,,,,
"1739559514.754",,"773.2",,,,,
"1739559514.756",,,"37211.44",,,,
"1739559514.759",,,,"228",,,
"1739559514.76",,,,,"-12",,
"1739559514.761",,,,,,"385",
"1739559514.767","-567.321",,,,,,
"1739559514.768",,"773.2",,,,,
"1739559514.77",,,"37211.44",,,,
"1739559514.772",,,,"228",,,
"1739559514.773",,,,,"-12",,
"1739559514.775",,,,,,"385",
"1739559514.782","-2290.297",,,,,,
"1739559514.784",,"1640.693",,,,,
"1739559514.785",,,"37211.44",,,,
"1739559514.787",,,,"187",,,
"1739559514.789",,,,,"11",,
"1739559514.79",,,,,,"385",
"1739559514.798","-2290.297",,,,,,
"1739559514.8",,"1640.693",,,,,
"1739559514.802",,,"37211.44",,,,
"1739559514.803",,,,"187",,,
"1739559514.805",,,,,"11",,
"1739559514.806",,,,,,"385",
"1739559514.813","-2290.297",,,,,,
"1739559514.815",,"1640.693",,,,,
"1739559514.817",,,"37211.44",,,,
"1739559514.818",,,,"187",,,
"1739559514.82",,,,,"11",,
"1739559514.822",,,,,,"385",
"1739559514.828","-2290.297",,,,,,
"1739559514.83",,"1640.693",,,,,
"1739559514.832",,,"37211.44",,,,
"1739559514.833",,,,"187",,,
"1739559514.835",,,,,"11",,
"1739559514.837",,,,,,"385",
"1739559514.844","-2290.297",,,,,,
"1739559514.846",,"1640.693",,,,,
"1739559514.848",,,"37211.44",,,,
"1739559514.849",,,,"187",,,
"1739559514.851",,,,,"11",,
"1739559514.852",,,,,,"385",
"1739559514.859","-2290.297",,,,,,
"1739559514.861",,"1640.693",,,,,
"1739559514.863",,,"37211.44",,,,
"1739559514.864",,,,"187",,,
"1739559514.866",,,,,"11",,
"1739559514.867",,,,,,"385",
"1739559514.875","-2290.297",,,,,,
"1739559514.876",,"1640.693",,,,,
"1739559514.878",,,"37211.44",,,,
"1739559514.88",,,,"187",,,
"1739559514.881",,,,,"11",,
"1739559514.883",,,,,,"385",
"1739559514.89","-3256.844",,,,,,
"1739559514.892",,"3639.7",,,,,
"1739559514.895",,,"37211.44","164",,,
"1739559514.897",,,,,"64",,
"1739559514.899",,,,,,"385",
"1739559514.905","-3256.844",,,,,,
"1739559514.907",,"3639.7",,,,,
"1739559514.909",,,"37211.44",,,,
"1739559514.91",,,,"164",,,
"1739559514.912",,,,,"64",,
