timestamp(ms),AccelX,AccelY,AccelZ,Accelx,Accely,Accelz,
"1739557930.014",,,,"-119",,,
"1739557930.016",,,,,"-800",,
"1739557930.017",,,,,,"620",
"1739557930.024","-0.166",,,,,,
"1739557930.025",,"-0.789",,,,,
"1739557930.027",,,"0.563",,,,
"1739557930.028",,,,"-138",,,
"1739557930.03",,,,,"-740",,
"1739557930.032",,,,,,"643",
"1739557930.039","-0.165",,,,,,
"1739557930.04",,"-0.778",,,,,
"1739557930.042",,,"0.573",,,,
"1739557930.043",,,,"-173",,,
"1739557930.045",,,,,"-733",,
"1739557930.047",,,,,,"649",
"1739557930.053","-0.165",,,,,,
"1739557930.054",,"-0.771",,,,,
"1739557930.056",,,"0.585",,,,
"1739557930.058",,,,"-189",,,
"1739557930.059",,,,,"-781",,
"1739557930.061",,,,,,"647",
"1739557930.068","-0.163",,,,,,
"1739557930.069",,"-0.761",,,,,
"1739557930.071",,,"0.593",,,,
"1739557930.073",,,,"-163",,,
"1739557930.074",,,,,"-743",,
"1739557930.076",,,,,,"599",
"1739557930.083","-0.156",,,,,,
"1739557930.084",,"-0.75",,,,,
"1739557930.086",,,"0.595",,,,
"1739557930.088",,,,"-128",,,
"1739557930.089",,,,,"-731",,
"1739557930.091",,,,,,"563",
"1739557930.097","-0.16",,,,,,
"1739557930.099",,"-0.741",,,,,
"1739557930.1",,,"0.599",,,,
"1739557930.102",,,,"-206",,,
"1739557930.104",,,,,"-724",,
"1739557930.105",,,,,,"584",
"1739557930.112","-0.165",,,,,,
"1739557930.113",,"-0.731",,,,,
"1739557930.115",,,"0.608",,,,
"1739557930.117",,,,"-209",,,
"1739557930.118",,,,,"-724",,
"1739557930.12",,,,,,"643",
"1739557930.127","-0.165",,,,,,
"1739557930.129",,"-0.693",,,,,
"1739557930.13",,,"0.617",,,,
"1739557930.132",,,,"-188",,,
"1739557930.133",,,,,"-705",,
"1739557930.135",,,,,,"691",
"1739557930.141","-0.166",,,,,,
"1739557930.143",,"-0.702",,,,,
"1739557930.144",,,"0.649",,,,
"1739557930.146",,,,"-202",,,
"1739557930.148",,,,,"-718",,
"1739557930.149",,,,,,"743",
"1739557930.156","-0.176",,,,,,
"1739557930.157",,"-0.695",,,,,
"1739557930.159",,,"0.689",,,,
"1739557930.16",,,,"-220",,,
"1739557930.162",,,,,"-733",,
"1739557930.164",,,,,,"1023",
"1739557930.17","-0.185",,,,,,
"1739557930.172",,"-0.693",,,,,
"1739557930.173",,,"0.703",,,,
"1739557930.175",,,,"-234",,,
"1739557930.177",,,,,"-721",,
"1739557930.178",,,,,,"775",
"1739557930.184","-0.191",,,,,,
"1739557930.186",,"-0.693",,,,,
"1739557930.187",,,"0.714",,,,
"1739557930.189",,,,"-227",,,
"1739557930.191",,,,,"-728",,
"1739557930.192",,,,,,"760",
"1739557930.199","-0.195",,,,,,
"1739557930.201",,"-0.686",,,,,
"1739557930.202",,,"0.721",,,,
"1739557930.204",,,,"-227",,,
"1739557930.206",,,,,"-714",,
"1739557930.207",,,,,,"725",
"1739557930.213","-0.2",,,,,,
"1739557930.215",,"-0.683",,,,,
"1739557930.216",,,"0.731",,,,
"1739557930.218",,,,"-221",,,
"1739557930.22",,,,,"-714",,
"1739557930.221",,,,,,"693",
"1739557930.228","-0.206",,,,,,
"1739557930.23",,"-0.682",,,,,
"1739557930.231",,,"0.74",,,,
"1739557930.233",,,,"-189",,,
"1739557930.235",,,,,"-718",,
"1739557930.237",,,,,,"657",
"1739557930.243","-0.207",,,,,,
"1739557930.245",,"-0.683",,,,,
"1739557930.247",,,"0.746",,,,
"1739557930.248",,,,"-210",,,
"1739557930.25",,,,,"-737",,
"1739557930.252",,,,,,"646",
"1739557930.258","-0.207",,,,,,
"1739557930.259",,"-0.685",,,,,
"1739557930.261",,,"0.747",,,,
"1739557930.262",,,,"-210",,,
"1739557930.264",,,,,"-744",,
"1739557930.266",,,,,,"653",
"1739557930.272","-0.207",,,,,,
"1739557930.274",,"-0.689",,,,,
"1739557930.275",,,"0.747",,,,
"1739557930.277",,,,"-192",,,
"1739557930.279",,,,,"-748",,
"1739557930.281",,,,,,"684",
"1739557930.287","-0.206",,,,,,
"1739557930.288",,"-0.691",,,,,
"1739557930.29",,,"0.743",,,,
"1739557930.291",,,,"-192",,,
"1739557930.293",,,,,"-735",,
"1739557930.295",,,,,,"708",
"1739557930.301","-0.204",,,,,,
"1739557930.303",,"-0.69",,,,,
"1739557930.304",,,"0.712",,,,
"1739557930.306",,,,"-192",,,
"1739557930.308",,,,,"-720",,
"1739557930.309",,,,,,"710",
"1739557930.317","-0.198",,,,,,
"1739557930.318",,"-0.687",,,,,
"1739557930.32",,,"0.704",,,,
"1739557930.321",,,,"-183",,,
"1739557930.323",,,,,"-691",,
"1739557930.325",,,,,,"695",
"1739557930.331","-0.196",,,,,,
"1739557930.332",,"-0.684",,,,,
"1739557930.334",,,"0.698",,,,
"1739557930.335",,,,"-207",,,
"1739557930.337",,,,,"-697",,
"1739557930.339",,,,,,"698",
"1739557930.346","-0.192",,,,,,
"1739557930.347",,"-0.683",,,,,
"1739557930.349",,,"0.696",,,,
"1739557930.35",,,,"-180",,,
"1739557930.352",,,,,"-705",,
"1739557930.354",,,,,,"703",
"1739557930.361","-0.189",,,,,,
"1739557930.362",,"-0.682",,,,,
"1739557930.364",,,"0.697",,,,
"1739557930.365",,,,"-193",,,
"1739557930.367",,,,,"-708",,
"1739557930.369",,,,,,"709",
"1739557930.375","-0.192",,,,,,
"1739557930.377",,"-0.68",,,,,
"1739557930.378",,,"0.704",,,,
"1739557930.38",,,,"-221",,,
"1739557930.381",,,,,"-695",,
"1739557930.383",,,,,,"727",
"1739557930.39","-0.194",,,,,,
"1739557930.391",,"-0.673",,,,,
"1739557930.393",,,"0.715",,,,
"1739557930.396",,,,"-231","-672",,
"1739557930.398",,,,,,"751",
"1739557930.405","-0.197",,,,,,
"1739557930.406",,"-0.667",,,,,
"1739557930.408",,,"0.727",,,,
"1739557930.41",,,,"-241",,,
"1739557930.411",,,,,"-682",,
"1739557930.413",,,,,,"775",
"1739557930.419","-0.201",,,,,,
"1739557930.421",,"-0.661",,,,,
"1739557930.422",,,"0.71",,,,
"1739557930.424",,,,"-225",,,
"1739557930.426",,,,,"-685",,
"1739557930.427",,,,,,"512",
"1739557930.434","-0.199",,,,,,
"1739557930.436",,"-0.657",,,,,
"1739557930.437",,,"0.711",,,,
"1739557930.439",,,,"-176",,,
"1739557930.441",,,,,"-693",,
"1739557930.442",,,,,,"724",
"1739557930.449","-0.192",,,,,,
"1739557930.45",,"-0.654",,,,,
"1739557930.452",,,"0.705",,,,
"1739557930.453",,,,"-126",,,
"1739557930.455",,,,,"-697",,
"1739557930.457",,,,,,"643",
"1739557930.463","-0.187",,,,,,
"1739557930.465",,"-0.655",,,,,
"1739557930.466",,,"0.694",,,,
"1739557930.468",,,,"-130",,,
"1739557930.47",,,,,"-695",,
"1739557930.471",,,,,,"585",
"1739557930.478","-0.188",,,,,,
"1739557930.48",,"-0.656",,,,,
"1739557930.481",,,"0.683",,,,
"1739557930.483",,,,"-212",,,
"1739557930.485",,,,,"-714",,
"1739557930.486",,,,,,"588",
"1739557930.492","-0.194",,,,,,
"1739557930.494",,"-0.658",,,,,
"1739557930.495",,,"0.675",,,,
"1739557930.497",,,,"-242",,,
"1739557930.499",,,,,"-724",,
"1739557930.501",,,,,,"626",
"1739557930.507","-0.193",,,,,,
"1739557930.508",,"-0.66",,,,,
"1739557930.51",,,"0.669",,,,
"1739557930.512",,,,"-189",,,
"1739557930.513",,,,,"-726",,
"1739557930.515",,,,,,"650",
"1739557930.521","-0.187",,,,,,
"1739557930.523",,"-0.666",,,,,
"1739557930.524",,,"0.666",,,,
"1739557930.526",,,,"-154",,,
"1739557930.528",,,,,"-753",,
"1739557930.529",,,,,,"694",
"1739557930.535","-0.179",,,,,,
"1739557930.537",,"-0.677",,,,,
"1739557930.538",,,"0.661",,,,
"1739557930.54",,,,"-155",,,
"1739557930.542",,,,,"-784",,
"1739557930.544",,,,,,"709",
"1739557930.55","-0.175",,,,,,
"1739557930.552",,"-0.688",,,,,
"1739557930.553",,,"0.656",,,,
"1739557930.555",,,,"-198",,,
"1739557930.557",,,,,"-795",,
"1739557930.559",,,,,,"718",
"1739557930.565","-0.177",,,,,,
"1739557930.566",,"-0.698",,,,,
"1739557930.568",,,"0.676",,,,
"1739557930.569",,,,"-248",,,
"1739557930.571",,,,,"-780",,
"1739557930.573",,,,,,"715",
"1739557930.579","-0.188",,,,,,
"1739557930.581",,"-0.707",,,,,
"1739557930.583",,,"0.674",,,,
"1739557930.584",,,,"-285",,,
"1739557930.586",,,,,"-782",,
"1739557930.587",,,,,,"706",
"1739557930.595","-0.204",,,,,,
"1739557930.596",,"-0.713",,,,,
"1739557930.598",,,"0.68",,,,
"1739557930.599",,,,"-282",,,
"1739557930.601",,,,,"-764",,
"1739557930.603",,,,,,"699",
"1739557930.609","-0.212",,,,,,
"1739557930.61",,"-0.721",,,,,
"1739557930.612",,,"0.689",,,,
"1739557930.614",,,,"-217",,,
"1739557930.615",,,,,"-768",,
"1739557930.617",,,,,,"681",
"1739557930.623","-0.212",,,,,,
"1739557930.625",,"-0.729",,,,,
"1739557930.626",,,"0.693",,,,
"1739557930.628",,,,"-209",,,
"1739557930.63",,,,,"-797",,
"1739557930.631",,,,,,"626",
"1739557930.638","-0.206",,,,,,
"1739557930.639",,"-0.739",,,,,
"1739557930.641",,,"0.689",,,,
"1739557930.643",,,,"-180",,,
"1739557930.644",,,,,"-826",,
"1739557930.646",,,,,,"583",
"1739557930.652","-0.204",,,,,,
"1739557930.654",,"-0.75",,,,,
"1739557930.655",,,"0.677",,,,
"1739557930.657",,,,"-173",,,
"1739557930.658",,,,,"-837",,
"1739557930.66",,,,,,"530",
"1739557930.667","-0.207",,,,,,
"1739557930.669",,"-0.76",,,,,
"1739557930.67",,,"0.656",,,,
"1739557930.672",,,,"-184",,,
"1739557930.673",,,,,"-854",,
"1739557930.675",,,,,,"489",
"1739557930.682","-0.208",,,,,,
"1739557930.684",,"-0.766",,,,,
"1739557930.685",,,"0.632",,,,
"1739557930.687",,,,"-162",,,
"1739557930.688",,,,,"-841",,
"1739557930.69",,,,,,"462",
"1739557930.697","-0.204",,,,,,
"1739557930.698",,"-0.772",,,,,
"1739557930.699",,,"0.604",,,,
"1739557930.701",,,,"-155",,,
"1739557930.703",,,,,"-858",,
"1739557930.704",,,,,,"436",
"1739557930.711","-0.193",,,,,,
"1739557930.713",,"-0.782",,,,,
"1739557930.714",,,"0.571",,,,
"1739557930.716",,,,"-139",,,
"1739557930.718",,,,,"-876",,
"1739557930.719",,,,,,"387",
"1739557930.725","-0.181",,,,,,
"1739557930.727",,"-0.793",,,,,
"1739557930.728",,,"0.536",,,,
"1739557930.73",,,,"-163",,,
"1739557930.732",,,,,"-891",,
"1739557930.733",,,,,,"363",
"1739557930.74","-0.169",,,,,,
"1739557930.742",,"-0.807",,,,,
"1739557930.743",,,"0.504",,,,
"1739557930.745",,,,"-166",,,
"1739557930.747",,,,,"-902",,
"1739557930.748",,,,,,"372",
"1739557930.755","-0.167",,,,,,
"1739557930.757",,"-0.823",,,,,
"1739557930.758",,,"0.477",,,,
"1739557930.76",,,,"-202",,,
"1739557930.762",,,,,"-935",,
"1739557930.764",,,,,,"415",
"1739557930.77","-0.166",,,,,,
"1739557930.771",,"-0.839",,,,,
"1739557930.773",,,"0.457",,,,
"1739557930.774",,,,"-190",,,
"1739557930.776",,,,,"-950",,
"1739557930.778",,,,,,"423",
"1739557930.784","-0.163",,,,,,
"1739557930.786",,"-0.852",,,,,
"1739557930.787",,,"0.44",,,,
"1739557930.789",,,,"-157",,,
"1739557930.791",,,,,"-963",,
"1739557930.793",,,,,,"417",
"1739557930.799","-0.157",,,,,,
"1739557930.8",,"-0.865",,,,,
"1739557930.802",,,"0.424",,,,
"1739557930.803",,,,"-114",,,
"1739557930.806",,,,,"-967",,
"1739557930.807",,,,,,"365",
"1739557930.814","-0.155",,,,,,
"1739557930.815",,"-0.877",,,,,
"1739557930.816",,,"0.411",,,,
"1739557930.818",,,,"-164",,,
"1739557930.819",,,,,"-972",,
"1739557930.821",,,,,,"359",
"1739557930.829","-0.161",,,,,,
"1739557930.83",,"-0.888",,,,,
"1739557930.832",,,"0.399",,,,
"1739557930.833",,,,"-214",,,
"1739557930.835",,,,,"-953",,
"1739557930.837",,,,,,"346",
"1739557930.843","-0.165",,,,,,
"1739557930.844",,"-0.896",,,,,
"1739557930.846",,,"0.391",,,,
"1739557930.847",,,,"-202",,,
"1739557930.849",,,,,"-935",,
"1739557930.851",,,,,,"350",
"1739557930.857","-0.17",,,,,,
"1739557930.859",,"-0.899",,,,,
"1739557930.86",,,"0.386",,,,
"1739557930.862",,,,"-186",,,
"1739557930.864",,,,,"-908",,
"1739557930.865",,,,,,"345",
"1739557930.872","-0.169",,,,,,
"1739557930.873",,"-0.901",,,,,
"1739557930.875",,,"0.383",,,,
"1739557930.877",,,,"-154",,,
"1739557930.878",,,,,"-910",,
"1739557930.88",,,,,,"332",
"1739557930.886","-0.168",,,,,,
"1739557930.888",,"-0.904",,,,,
"1739557930.889",,,"0.377",,,,
"1739557930.891",,,,"-155",,,
"1739557930.893",,,,,"-926",,
"1739557930.894",,,,,,"307",
"1739557930.901","-0.162",,,,,,
"1739557930.902",,"-0.904",,,,,
"1739557930.904",,,"0.362",,,,
"1739557930.906",,,,"-145",,,
"1739557930.907",,,,,"-942",,
"1739557930.909",,,,,,"269",
"1739557930.915","-0.159",,,,,,
"1739557930.917",,"-0.906",,,,,
"1739557930.918",,,"0.342",,,,
"1739557930.92",,,,"-156",,,
"1739557930.921",,,,,"-968",,
"1739557930.923",,,,,,"226",
"1739557930.929","-0.166",,,,,,
"1739557930.931",,"-0.911",,,,,
"1739557930.932",,,"0.319",,,,
"1739557930.934",,,,"-225",,,
"1739557930.936",,,,,"-1010",,
"1739557930.937",,,,,,"187",
"1739557930.944","-0.174",,,,,,
"1739557930.947",,"-0.916","0.301",,,,
"1739557930.949",,,,"-200",,,
"1739557930.951",,,,,"-1016",,
"1739557930.952",,,,,,"183",
"1739557930.959","-0.172",,,,,,
"1739557930.96",,"-0.92",,,,,
"1739557930.962",,,"0.283",,,,
"1739557930.963",,,,"-145",,,
"1739557930.965",,,,,"-1014",,
"1739557930.967",,,,,,"179",
"1739557930.973","-0.163",,,,,,
"1739557930.975",,"-0.926",,,,,
"1739557930.976",,,"0.265",,,,
"1739557930.978",,,,"-121",,,
"1739557930.98",,,,,"-1013",,
"1739557930.981",,,,,,"168",
"1739557930.988","-0.155",,,,,,
"1739557930.99",,"-0.936",,,,,
"1739557930.991",,,"0.247",,,,
"1739557930.993",,,,"-117",,,
"1739557930.995",,,,,"-1031",,
"1739557930.996",,,,,,"164",
"1739557931.002","-0.148",,,,,,
"1739557931.004",,"-0.947",,,,,
"1739557931.005",,,"0.226",,,,
"1739557931.007",,,,"-123",,,
"1739557931.009",,,,,"-1022",,
"1739557931.011",,,,,,"136",
"1739557931.017","-0.151",,,,,,
"1739557931.019",,"-0.96",,,,,
"1739557931.02",,,"0.202",,,,
"1739557931.022",,,,"-183",,,
"1739557931.024",,,,,"-1045",,
"1739557931.025",,,,,,"88",
"1739557931.032","-0.156",,,,,,
"1739557931.033",,"-0.975",,,,,
"1739557931.035",,,"0.179",,,,
"1739557931.036",,,,"-208",,,
"1739557931.038",,,,,"-1073",,
"1739557931.04",,,,,,"84",
"1739557931.046","-0.159",,,,,,
"1739557931.048",,"-0.986",,,,,
"1739557931.049",,,"0.159",,,,
"1739557931.051",,,,"-170",,,
"1739557931.053",,,,,"-1047",,
"1739557931.054",,,,,,"70",
"1739557931.06","-0.157",,,,,,
"1739557931.062",,"-0.993",,,,,
"1739557931.063",,,"0.143",,,,
"1739557931.065",,,,"-137",,,
"1739557931.067",,,,,"-1038",,
"1739557931.069",,,,,,"67",
"1739557931.075","-0.149",,,,,,
"1739557931.076",,"-0.996",,,,,
"1739557931.078",,,"0.134",,,,
"1739557931.08",,,,"-141",,,
"1739557931.082",,,,,"-1039",,
"1739557931.083",,,,,,"95",
"1739557931.091","-0.144",,,,,,
"1739557931.092",,"-0.998",,,,,
"1739557931.094",,,"0.123",,,,
"1739557931.095",,,,"-156",,,
"1739557931.097",,,,,"-1045",,
"1739557931.099",,,,,,"68",
"1739557931.105","-0.149",,,,,,
"1739557931.106",,"-1.002",,,,,
"1739557931.108",,,"0.112",,,,
"1739557931.11",,,,"-188",,,
"1739557931.111",,,,,"-1047",,
"1739557931.113",,,,,,"67",
"1739557931.119","-0.154",,,,,,
"1739557931.121",,"-1.005",,,,,
"1739557931.122",,,"0.099",,,,
"1739557931.124",,,,"-179",,,
"1739557931.126",,,,,"-1042",,
"1739557931.127",,,,,,"43",
"1739557931.134","-0.159",,,,,,
"1739557931.135",,"-1.002",,,,,
"1739557931.137",,,"0.084",,,,
"1739557931.138",,,,"-160",,,
"1739557931.141",,,,,"-1008",,
"1739557931.142",,,,,,"15",
"1739557931.148","-0.16",,,,,,
"1739557931.149",,"-0.998",,,,,
"1739557931.151",,,"0.096",,,,
"1739557931.153",,,,"-137",,,
"1739557931.154",,,,,"-981",,
"1739557931.156",,,,,,"255",
"1739557931.163","-0.156",,,,,,
"1739557931.164",,"-0.991",,,,,
"1739557931.166",,,"0.112",,,,
"1739557931.168",,,,"-138",,,
"1739557931.169",,,,,"-975",,
"1739557931.171",,,,,,"246",
"1739557931.177","-0.151",,,,,,
"1739557931.179",,"-0.984",,,,,
"1739557931.18",,,"0.1",,,,
"1739557931.182",,,,"-162",,,
"1739557931.184",,,,,"-1001",,
"1739557931.185",,,,,,"-31",
"1739557931.192","-0.149",,,,,,
"1739557931.193",,"-0.981",,,,,
"1739557931.195",,,"0.089",,,,
"1739557931.196",,,,"-152",,,
"1739557931.198",,,,,"-1018",,
"1739557931.2",,,,,,"-39",
"1739557931.207","-0.154",,,,,,
"1739557931.209",,"-0.979",,,,,
"1739557931.21",,,"0.077",,,,
"1739557931.212",,,,"-182",,,
"1739557931.214",,,,,"-1014",,
"1739557931.215",,,,,,"-62",
"1739557931.221","-0.156",,,,,,
"1739557931.223",,"-0.977",,,,,
"1739557931.224",,,"0.059",,,,
"1739557931.226",,,,"-167",,,
"1739557931.228",,,,,"-1019",,
"1739557931.229",,,,,,"-81",
"1739557931.237","-0.155",,,,,,
"1739557931.238",,"-0.975",,,,,
"1739557931.239",,,"0.043",,,,
"1739557931.241",,,,"-142",,,
"1739557931.243",,,,,"-1029",,
"1739557931.244",,,,,,"-95",
"1739557931.251","-0.148",,,,,,
"1739557931.252",,"-0.971",,,,,
"1739557931.254",,,"0.024",,,,
"1739557931.255",,,,"-115",,,
"1739557931.257",,,,,"-1001",,
"1739557931.259",,,,,,"-119",
"1739557931.265","-0.138",,,,,,
"1739557931.266",,"-0.965",,,,,
"1739557931.268",,,"0.003",,,,
"1739557931.269",,,,"-88",,,
"1739557931.271",,,,,"-985",,
"1739557931.273",,,,,,"-165",
"1739557931.28","-0.137",,,,,,
"1739557931.282",,"-0.962",,,,,
"1739557931.284",,,"-0.0021",,,,
"1739557931.285",,,,"-141",,,
"1739557931.287",,,,,"-983",,
"1739557931.289",,,,,,"-233",
"1739557931.295","-0.141",,,,,,
"1739557931.296",,"-0.963",,,,,
"1739557931.298",,,"-0.0068",,,,
"1739557931.3",,,,"-182",,,
"1739557931.301",,,,,"-985",,
"1739557931.303",,,,,,"-217",
"1739557931.31","-0.149",,,,,,
"1739557931.311",,"-0.962",,,,,
"1739557931.313",,,"-0.111",,,,
"1739557931.315",,,,"-221",,,
"1739557931.316",,,,,"-969",,
"1739557931.318",,,,,,"-184",
"1739557931.325","-0.151",,,,,,
"1739557931.328",,"-0.959",,,,,
"1739557931.329",,,"-0.127",,,,
"1739557931.33",,,,"-179",,,
"1739557931.332",,,,,"-971",,
"1739557931.334",,,,,,"-191",
"1739557931.34","-0.149",,,,,,
"1739557931.343",,"-0.961","-0.143",,,,
"1739557931.345",,,,"-129",,,
"1739557931.347",,,,,"-1034",,
"1739557931.348",,,,,,"-197",
"1739557931.355","-0.144",,,,,,
"1739557931.357",,"-0.964",,,,,
"1739557931.358",,,"-0.156",,,,
"1739557931.36",,,,"-137",,,
"1739557931.362",,,,,"-1045",,
"1739557931.364",,,,,,"-194",
"1739557931.371","-0.141",,,,,,
"1739557931.372",,"-0.963",,,,,
"1739557931.374",,,"-0.169",,,,
"1739557931.376",,,,"-132",,,
"1739557931.377",,,,,"-1014",,
"1739557931.379",,,,,,"-217",
"1739557931.386","-0.144",,,,,,
"1739557931.387",,"-0.958",,,,,
"1739557931.389",,,"-0.184",,,,
"1739557931.391",,,,"-175",,,
"1739557931.392",,,,,"-980",,
"1739557931.394",,,,,,"-245",
"1739557931.4","-0.149",,,,,,
"1739557931.402",,"-0.957",,,,,
"1739557931.404",,,"-0.196",,,,
"1739557931.405",,,,"-161",,,
"1739557931.407",,,,,"-991",,
"1739557931.409",,,,,,"-237",
"1739557931.416","-0.152",,,,,,
"1739557931.417",,"-0.957",,,,,
"1739557931.42",,,"-0.206",,,,
"1739557931.421",,,,"-126",,,
"1739557931.422",,,,,"-980",,
"1739557931.424",,,,,,"-260",
"1739557931.431","-0.152",,,,,,
"1739557931.433",,"-0.958","-0.21",,,,
"1739557931.435",,,,"-137",,,
"1739557931.437",,,,,"-996",,
"1739557931.439",,,,,,"-278",
"1739557931.445","-0.151",,,,,,
"1739557931.447",,"-0.959",,,,,
"1739557931.448",,,"-0.221",,,,
"1739557931.45",,,,"-170",,,
"1739557931.452",,,,,"-991",,
"1739557931.453",,,,,,"-323",
"1739557931.461","-0.146",,,,,,
"1739557931.463",,"-0.961","-0.236",,,,
"1739557931.465",,,,"-177",,,
"1739557931.467",,,,,"-994",,
"1739557931.468",,,,,,"-333",
"1739557931.475","-0.146",,,,,,
"1739557931.476",,"-0.962",,,,,
"1739557931.478",,,"-0.251",,,,
"1739557931.479",,,,"-174",,,
"1739557931.481",,,,,"-978",,
"1739557931.483",,,,,,"-349",
"1739557931.489","-0.151",,,,,,
"1739557931.491",,"-0.957",,,,,
"1739557931.492",,,"-0.271",,,,
"1739557931.494",,,,"-175",,,
"1739557931.496",,,,,"-983",,
"1739557931.497",,,,,,"-392",
"1739557931.504","-0.153",,,,,,
"1739557931.505",,"-0.949",,,,,
"1739557931.507",,,"-0.29",,,,
"1739557931.508",,,,"-166",,,
"1739557931.51",,,,,"-965",,
"1739557931.512",,,,,,"-386",
"1739557931.519","-0.155","-0.946",,,,,
"1739557931.521",,,"-0.307",,,,
"1739557931.523",,,,"-149",,,
"1739557931.524",,,,,"-988",,
"1739557931.526",,,,,,"-388",
"1739557931.533","-0.152",,,,,,
"1739557931.535",,"-0.938",,,,,
"1739557931.537",,,"-0.326",,,,
"1739557931.538",,,,"-144",,,
"1739557931.54",,,,,"-898",,
"1739557931.542",,,,,,"-428",
"1739557931.548","-0.155",,,,,,
"1739557931.549",,"-0.935",,,,,
"1739557931.552",,,"-0.338",,,,
"1739557931.553",,,,"-193",,,
"1739557931.554",,,,,"-955",,
"1739557931.556",,,,,,"-359",
"1739557931.562","-0.165",,,,,,
"1739557931.564",,"-0.932",,,,,
"1739557931.565",,,"-0.347",,,,
"1739557931.567",,,,"-220",,,
"1739557931.569",,,,,"-952",,
"1739557931.57",,,,,,"-355",
"1739557931.577","-0.169",,,,,,
"1739557931.579",,"-0.929",,,,,
"1739557931.581",,,"-0.357",,,,
"1739557931.582",,,,"-177",,,
"1739557931.584",,,,,"-966",,
"1739557931.586",,,,,,"-371",
"1739557931.592","-0.167",,,,,,
"1739557931.593",,"-0.926",,,,,
"1739557931.595",,,"-0.363",,,,
"1739557931.597",,,,"-156",,,
"1739557931.598",,,,,"-965",,
"1739557931.6",,,,,,"-390",
"1739557931.606","-0.164",,,,,,
"1739557931.608",,"-0.92",,,,,
"1739557931.609",,,"-0.372",,,,
"1739557931.611",,,,"-141",,,
"1739557931.613",,,,,"-934",,
"1739557931.616",,,,,,"-417",
"1739557931.621","-0.16",,,,,,
"1739557931.622",,"-0.914",,,,,
"1739557931.624",,,"-0.38",,,,
"1739557931.626",,,,"-140",,,
"1739557931.627",,,,,"-918",,
"1739557931.629",,,,,,"-437",
"1739557931.635","-0.158",,,,,,
"1739557931.637",,"-0.907",,,,,
"1739557931.638",,,"-0.387",,,,
"1739557931.64",,,,"-148",,,
"1739557931.642",,,,,"-909",,
"1739557931.644",,,,,,"-457",
"1739557931.651","-0.155",,,,,,
"1739557931.652",,"-0.899",,,,,
"1739557931.654",,,"-0.396",,,,
"1739557931.656",,,,"-139",,,
"1739557931.657",,,,,"-887",,
"1739557931.66",,,,,,"-477",
"1739557931.665","-0.152",,,,,,
"1739557931.667",,"-0.889",,,,,
"1739557931.668",,,"-0.406",,,,
"1739557931.67",,,,"-120",,,
"1739557931.672",,,,,"-892",,
"1739557931.673",,,,,,"-487",
"1739557931.679","-0.149",,,,,,
"1739557931.681",,"-0.887",,,,,
"1739557931.683",,,"-0.416",,,,
"1739557931.684",,,,"-114",,,
"1739557931.686",,,,,"-877",,
"1739557931.688",,,,,,"-526",
"1739557931.694","-0.138",,,,,,
"1739557931.696",,"-0.877",,,,,
"1739557931.697",,,"-0.439",,,,
"1739557931.699",,,,"-86",,,
"1739557931.701",,,,,"-848",,
"1739557931.702",,,,,,"-587",
"1739557931.708","-0.124",,,,,,
"1739557931.71",,"-0.864",,,,,
"1739557931.711",,,"-0.466",,,,
"1739557931.713",,,,"-75",,,
"1739557931.715",,,,,"-824",,
"1739557931.716",,,,,,"-625",
"1739557931.723","-0.116",,,,,,
"1739557931.725",,"-0.849",,,,,
"1739557931.726",,,"-0.494",,,,
"1739557931.728",,,,"-101",,,
"1739557931.73",,,,,"-817",,
"1739557931.731",,,,,,"-660",
"1739557931.738","-0.113",,,,,,
"1739557931.74",,"-0.835",,,,,
"1739557931.742",,,"-0.522","-120",,,
"1739557931.744",,,,,"-829",,
"1739557931.746",,,,,,"-663",
"1739557931.752","-0.108",,,,,,
"1739557931.753",,"-0.823",,,,,
"1739557931.755",,,"-0.545",,,,
"1739557931.757",,,,"-93",,,
"1739557931.758",,,,,"-812",,
"1739557931.76",,,,,,"-654",
"1739557931.767","-0.102",,,,,,
"1739557931.769",,"-0.81",,,,,
"1739557931.77",,,"-0.567",,,,
"1739557931.772",,,,"-80",,,
"1739557931.774",,,,,"-792",,
"1739557931.775",,,,,,"-656",
"1739557931.782","-0.0095",,,,,,
"1739557931.783",,"-0.771",,,,,
"1739557931.785",,,"-0.587",,,,
"1739557931.787",,,,"-85",,,
"1739557931.788",,,,,"-519",,
"1739557931.79",,,,,,"-652",
"1739557931.796","-0.0092",,,,,,
"1739557931.798",,"-0.759",,,,,
"1739557931.799",,,"-0.604",,,,
"1739557931.801",,,,"-101",,,
"1739557931.803",,,,,"-759",,
"1739557931.805",,,,,,"-648",
"1739557931.812","-0.0091",,,,,,
"1739557931.813",,"-0.744",,,,,
"1739557931.815",,,"-0.621",,,,
"1739557931.816",,,,"-109",,,
"1739557931.818",,,,,"-742",,
"1739557931.82",,,,,,"-656",
"1739557931.826","-0.0088",,,,,,
"1739557931.828",,"-0.73",,,,,
"1739557931.829",,,"-0.636",,,,
"1739557931.83",,,,"-91",,,
"1739557931.832",,,,,"-744",,
"1739557931.834",,,,,,"-680",
"1739557931.842","-0.0087",,,,,,
"1739557931.844",,"-0.718",,,,,
"1739557931.845",,,"-0.646",,,,
"1739557931.847",,,,"-75",,,
"1739557931.848",,,,,"-729",,
"1739557931.85",,,,,,"-688",
"1739557931.857","-0.0087",,,,,,
